area,tecnologia,defecto,causa,division,proyecto,,,,,
SMD,SX2_3,CANTO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE DE CABEZA,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE DE CABEZA,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE DE CABEZA,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE EQUIVOCADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE EQUIVOCADO,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE EQUIVOCADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE GIRADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE GIRADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE GIRADO,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,COMPONENTE GIRADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,CONTAMINACION,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,CONTAMINACION,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,CONTAMINACION,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,CONTAMINACION,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,DESPLAZADOS,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,DESPLAZADOS,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,DESPLAZADOS,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,DESPLAZADOS,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTA DE MATERIAL,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTA DE MATERIAL,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTA DE MATERIAL,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTA DE MATERIAL,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTANTES,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTANTES,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTANTES,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,FALTANTES,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,INSERCION MANUAL INCOMPLETA,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,INSERCION MANUAL INCOMPLETA,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,MAL MANEJO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,MAL MANEJO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,MAL MANEJO,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,MAL MANEJO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ABORTADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ABORTADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ABORTADO,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ABORTADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ATORADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ATORADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ATORADO,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PANEL ATORADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PIN ELEVADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PIN ELEVADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PIN ELEVADO,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,PIN ELEVADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,POLARIDAD INVERTIDA,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,POLARIDAD INVERTIDA,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,POLARIDAD INVERTIDA,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,SET UP,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,SET UP,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,SET UP,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,SET UP,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,TOMBSTONE,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,TOMBSTONE,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,TOMBSTONE,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,TOMBSTONE,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,UNIDAD CAIDA,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,UNIDAD CAIDA,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,UNIDAD CAIDA,METODO,B&S,PEPS PK  1 WAY,,,,,
SMD,SX2_3,UNIDAD CAIDA,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CADUCO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CADUCO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CADUCO,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CADUCO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CAMBIO DE INGENIERIA,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CAMBIO DE INGENIERIA,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CAMBIO DE INGENIERIA,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,CAMBIO DE INGENIERIA,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DAÑADO POR TRANSPORTE,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DAÑADO POR TRANSPORTE,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DAÑADO POR TRANSPORTE,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME POR TRANSPORTE,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME POR TRANSPORTE,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,GOLPEADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,GOLPEADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,GOLPEADO,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,GOLPEADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MAL MANEJO DE ALMACEN,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MAL MANEJO DE ALMACEN,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MAL MANEJO DE ALMACEN,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MAL MANEJO DE ALMACEN,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MATERIAL DAÑADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MATERIAL DAÑADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MATERIAL DAÑADO,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MATERIAL DAÑADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MOJADO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MOJADO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MOJADO,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,MOJADO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,OBSOLETO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,OBSOLETO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,OBSOLETO,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,OBSOLETO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,SOBRE INVENTARIO,MANO DE OBRA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,SOBRE INVENTARIO,MAQUINA,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,SOBRE INVENTARIO,METODO,B&S,PEPS PK  1 WAY,,,,,
WHSE,2,SOBRE INVENTARIO,PROVEEDOR,B&S,PEPS PK  1 WAY,,,,,
WHSE,INTRODUCCION,MATERIAL EN INTRODUCCION (CODIGO 095),INTRODUCCION,B&S,PEPS PK  1 WAY,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL DESPANALIZADAS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL DESPANALIZADAS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL DESPANALIZADAS,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,SIN INTERLOCKING,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,SIN INTERLOCKING,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,SIN INTERLOCKING,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,MAL MANEJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,MAL MANEJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,MAL MANEJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,NO LEE DATA MATRIZ,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,NO LEE DATA MATRIZ,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,NO LEE DATA MATRIZ,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,SIN PRUEBA ANTERIOR,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,SIN PRUEBA ANTERIOR,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD CAIDA AL PISO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,COMPONENTE FRACTURADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,COMPONENTE FRACTURADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,DEFECTOS COSMETICOS Y /O RETRABAJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,DEFECTOS COSMETICOS Y /O RETRABAJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,INTRODUCCION DE PROYECTO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,MAL ENSAMBLADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,MAL ENSAMBLADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,MAL ENSAMBLADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PAD VOLADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PAD VOLADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PILA DESCARGADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PILA DESCARGADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PILA DESCARGADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,UNIDAD CAIDA AL PISO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,UNIDAD CAIDA AL PISO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET BARRIDO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET BARRIDO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET CHUECO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET CHUECO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET CHUECO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET CHUECO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET MANCHADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET MANCHADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,BRACKET MANCHADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,CAMBIO DE INGENIERIA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,CAMBIO DE INGENIERIA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,CAMBIO DE INGENIERIA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,CARCASA QUEBRADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,CARCASA QUEBRADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,CARCASA RAYADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,CARCASA RAYADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA ABIERTA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA ABIERTA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA ABIERTA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA QUEBRADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA QUEBRADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA QUEBRADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA RAYADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA RAYADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA RAYADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCASA RAYADA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCAZA DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCAZA DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,CARCAZA DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,MAL ENSAMBLADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,MAL ENSAMBLADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,MAL ENSAMBLADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,MAL FLUJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,MAL FLUJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,MAL FLUJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,UNIDAD DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,UNIDAD DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,UNIDAD DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,UNIDAD GOLPEADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,UNIDAD GOLPEADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCASA,UNIDAD GOLPEADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,HEAD STAKE,MAL ENSAMBLADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,HEAD STAKE,MAL ENSAMBLADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE EQUIVOCADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE EQUIVOCADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE FRACTURADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE FRACTURADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CORTOS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CORTOS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CORTOS,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,CORTOS,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX DESPLAZADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX DESPLAZADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX DESPLAZADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX ILEGIBLE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX ILEGIBLE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX ILEGIBLE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
