No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Parte Padre 2	Batch ID	No.Parte	Cantidad	A	B	C	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
670441	07/10/2015	ZSCR	551	030-1	NA	'054	A2C80612810	A2C80612810	NA	A2C81455800	1	3011	054	 	1301	pcb assy RENT4 V01	50	HALB	S.Real	134.62	PS_RENAULT_.	NO	4994362566
670442	07/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670444	07/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670445	07/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670446	07/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	68	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	
670448	07/10/2015	ZSCR	551	030-1	NA	'054	A2C53429875	A2C86852400	NA	A2C53429875A	2	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	36	HALB	S.Real	339.62	PS_HYUNDAI_.	NO	4994363095
670452	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670454	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670455	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670456	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670458	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670459	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670460	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670462	07/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670472	07/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670474	07/10/2015	ZSCR	551	030-1	NA	'054	A2C53388687	A2C81542300	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	28	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4994362923
670475	07/10/2015	ZSCR	551	030-1	NA	'054	A2C53388687	A2C81542300	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	28	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4994362923
670478	07/10/2015	ZSCR	551	030-1	NA	'054	A2C81543200	A2C81542300	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	28	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	4994362923
670479	07/10/2015	ZSCR	551	030-1	NA	'054	A2C81543200	A2C81542300	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	28	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	4994362923
670481	07/10/2015	ZSCR	551	030-1	NA	'054	A2C81543200	A2C81542300	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	28	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	4994362923
670483	07/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670484	07/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670486	07/10/2015	ZSCR	551	030-1	NA	'054	A2C80644604	A2C80644604	NA	A2C9592370093	1	3011	054	 	1301	pcb assy DAGARM3 V14-1 SMD TOP	65	HALB	S.Real	392.31	PS_ARAMIS III_.	NO	4994362592
670488	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670489	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670490	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670491	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670493	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670494	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670495	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670497	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670500	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670503	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670504	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	4	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	609.16	PSAD_DAIMLER STAR 2_A.A	NO	
670507	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670508	07/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670528	07/10/2015	ZSCR	551	040-1	NA	'054	A2C30910808	A2C30910808	NA	A2C32509000	2	3011	054	 	1401	pcb assy VW20 V01	6	HALB	S.Real	281.74	PSAD_VW20_.	NO	4994384430
670530	07/10/2015	ZSCR	551	040-5	NA	'054	A2C80275901	A2C80275901	NA	A2C8021770003	1	3011	054	 	1405	pcb assy HONHRS6 D_20_SW	1	HALB	S.Real	317.39	PS_HONDA HRS6_J.JUAN CH	NO	
670531	07/10/2015	ZSCR	551	040-1	NA	'054	A2C37964112	A2C37964112	NA	A2C35116201	1	3011	054	 	1401	pcb assy DAGSTAR2 D_13	3	HALB	S.Real	410.61	PSAD_DAIMLER STAR 2_A.A	NO	
670532	07/10/2015	ZSCR	551	040-5	NA	'054	A2C37964112	A2C37964112	NA	A2C35116201	1	3011	054	 	1405	pcb assy DAGSTAR2 D_13	3	HALB	S.Real	410.61	PSAD_DAIMLER STAR 2_A.A	NO	
670533	07/10/2015	ZSCR	551	040-1	NA	'054	A2C37964112	A2C37964112	NA	A2C35116201	1	3011	054	 	1401	pcb assy DAGSTAR2 D_13	3	HALB	S.Real	410.61	PSAD_DAIMLER STAR 2_A.A	NO	
670534	07/10/2015	ZSCR	551	040-3	NA	'054	A2C92704001	A2C92704001		A2C92704001	1	3011	054	 	1403	ACU DAGS2WS205 MY14 S15 20 09 1 0 0 HSA	78	FERT	NA	445.87	PSAD_DAIMLER STAR2_ISC_	NO	
670535	07/10/2015	ZSCR	551	040-3	NA	'054	A2C37964112	A2C37964112		A2C37964112	1	3011	054	 	1403	ACU DAGS2W222 MY12 S15 28 09 0 1 0 000	3	FERT	NA	444.46	PSAD_DAIMLER STAR 2_A.A	NO	
670536	07/10/2015	ZSCR	551	040-3	NA	'054	A2C38122200	A2C38122200		A2C38122200	1	3011	054	 	1403	ACU FIAD200 MY10 S10 06 02 0 0 0	14	FERT	NA	194.24	PS_FIAT BRAZIL_.	NO	
670537	07/10/2015	ZSCR	551	040-3	NA	'054	A2C81542300	A2C81542300	NA	A2C81543200	1	3011	054	 	1403	pcb assy	28	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4994362923
670538	07/10/2015	ZSCR	551	034-2	NA	'054	5WY89350	5WY89350	NA	A2C53436156	2	3011	054	 	1342	cover RAP T BK	68	ROH	NA	16.4	PS_CHRYSLER MY2013_.	NO	4994359167
670539	07/10/2015	ZSCR	551	040-3	NA	'054	A2C38070400	A2C38070400	NA	A2C53332366	1	3011	054	 	1403	cover RAP T BK	16	ROH	NA	7.79	PS_FIAT BRAZIL_.	NO	4994363662
670540	07/10/2015	ZSCR	551	035-1	NA	'054	5WK42966	5WK42966	NA	6593331401	80	3011	054	 	1351	ETIQUETA DE IDENTIFIC. HONDA	3	ROH	NA	21.6	PS_HONDA HRS6_J.JUAN CH	NO	
670541	07/10/2015	ZSCR	551	040-4	NA	'054	5WK43949	5WK43949	NA	A2C53108387	56	3011	054	 	1404	"pan head screw SF-M3,5x 10,00 1241"	2	ROH	NA	11.2	PSAD_GM BRASIL_A.ANA TA	NO	
670541	07/10/2015	ZSCR	551	040-4	NA	'054	5WY90360	5WY90360	NA	A2C53408549	14	3011	054	 	1404	"housing D= 2,0"	1	ROH	NA	356.02	PSAD_GM BRASIL_A.ANA TA	NO	
670562	07/10/2015	ZSCR	551	040-3	NA	'054	5WK44285	5WK44285	NA	A2C00027016	1	3011	054	 	1403	housing	19	ROH	NA	14.91	PS_VW10 LC_.	NO	4994363474
670562	07/10/2015	ZSCR	551	040-3	NA	'054	5WK44285	5WK44285	NA	A2C00027389	1	3011	054	 	1403	cover	19	ROH	NA	2.83	PS_VW10 LC_.	NO	4994363474
670563	07/10/2015	ZSCR	551	040-5	NA	'054	A2C85901111	A2C85901111	NA	A2C53330109	14	3011	054	 	1405	socket	1	ROH	NA	244.86	PSAD_DAIMLER STAR2_ISC_	NO	
670564	07/10/2015	ZSCR	551	035-1	NA	'054	5WK44058	5WK44058	NA	A2C53324560	40	3011	054	 	1351	certification label spool part p	4	ROH	NA	21.2	PS_ARAMIS III_.	NO	
670566	07/10/2015	ZSCR	551	040-3	NA	'054	5WK43875	5WK43875	NA	A2C00013374	0.018	3011	054	 	1403	protective laquer BECTRON PK4340	4	ROH	NA	7.37	PS_ARAMIS 2013_.	NO	
670566	07/10/2015	ZSCR	551	040-3	NA	'054	A2C81542300	A2C81542300	NA	A2C81543200	2	3011	054	 	1403	pcb assy	28	HALB	S.Real	884.76	PS_ARAMIS 2013_.	NO	4994362923
670568	07/10/2015	ZSCR	551	040-5	NA	'054	5WY89360	5WY89350	NA	A2C31080700	1	3011	054	 	1405	airbag	68	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4994359167
670570	07/10/2015	ZSCR	551	040-3	NA	'054	5WY89350	5WY89350	NA	A2C31080700	1	3011	054	 	1403	airbag	68	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4994359167
670573	07/10/2015	ZSCR	551	040-3	NA	'054	A2C81542300	A2C81542300	NA	A2C81543200	1	3011	054	 	1403	pcb assy	28	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4994362923
670575	07/10/2015	ZSCR	551	040-1	NA	'054	A2C96810100	A2C96810100	NA	A2C98409700	1	3011	054	 	1401	pcb assy GMSMD30	82	HALB	S.Real	264.05	PS_SDM30_.	NO	4994362815
670576	07/10/2015	ZSCR	551	040-2	NA	'054	A2C96810100	A2C96810100	1	A2C96810100	1	3011	054	 	1402	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	82	FERT	NA	334.12	PS_SDM30_.	NO	
670580	07/10/2015	ZSCR	551	040-3	NA	'054	5WK44567	5WK44567	NA	A2C53397769	2	3011	054	 	1403	housing	4	ROH	NA	45.72	PS_HONDA HRS6_J.JUAN CH	NO	
670607	07/10/2015	ZSCR	551	040-5	NA	'054	A2C33330515	A2C33330515	NA	A2C96631500	1	3011	054	 	1405	pcb assy DAGSTAR2 ISC with SW	97	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670608	07/10/2015	ZSCR	551	040-5	NA	'054	A2C85901112	A2C85901112	NA	A2C87057001	1	3011	054	 	1405	pcb assy DAGSTAR2 D_18	3	HALB	S.Real	433.92	PSAD_DAIMLER STAR 2_A.A	NO	
670609	07/10/2015	ZSCR	551	034-9	NA	'054	A2C96810100	A2C96810100	1	A2C96810100	1	3011	054	 	1349	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	82	FERT	NA	334.12	PS_SDM30_.	NO	
670611	07/10/2015	ZSCR	551	022-2	NA	'054	5WY89350	5WY89350		5WY89350	2	3011	054	 	1222	Chrysler RTRM DOM ORC MY13	68	FERT	NA	737.5	PS_CHRYSLER MY2013_.	NO	
670612	07/10/2015	ZSCR	551	034-2	NA	'054	A2C85800900	A2C85800900	NA	A2C53395715	1	3011	054	 	1342	housing WIC P BK A-B	1	ROH	NA	48.55	PS_SDM30_.	NO	
670664	07/10/2015	ZSCR	551	040-3	NA	'054	5WY82780	5WY82780	NA	A2C53169202	12	3011	054	 	1403	holder assy	2	HALB	S.Real/AutoBF	1517.04	PS_FORD_.	NO	
670664	07/10/2015	ZSCR	551	040-3	NA	'054	5WY82780	5WY82780	NA	A2C53169203	10	3011	054	 	1403	pcb assy	2	HALB	S.Real	1126.2	PS_FORD_.	NO	
670664	07/10/2015	ZSCR	551	040-3	NA	'054	5WY82780	5WY82780	NA	A2C53255941	105	3011	054	 	1403	pcb FORACURO PC BOARD FOR	2	ROH	NA	97.65	PS_FORD_.	NO	
670678	07/10/2015	ZSCR	551	040-3	NA	'054	A2C81543200	A2C81542300	NA	A2C53388687	3	3011	054	 	1403	circuit board assy	28	HALB	S.Real	1134.72	PS_ARAMIS 2013_.	NO	4994362923
670679	07/10/2015	ZSCR	551	040-3	NA	'054	A2C81543200	A2C81542300	NA	A2C53388687	2	3011	054	 	1403	circuit board assy	28	HALB	S.Real	756.48	PS_ARAMIS 2013_.	NO	4994362923
670680	07/10/2015	ZSCR	551	040-3	NA	'054	A2C80644604	A2C80644604	NA	A2C95923700	1	3011	054	 	1403	pcb assy DAGARM3 V14-1	65	HALB	S.Real	460.28	PS_ARAMIS III_.	NO	4994362592
670681	07/10/2015	ZSCR	551	040-3	NA	'054	5WK44508	5WK44508	NA	A2C53416946	1	3011	054	 	1403	ACU VW10 MY11 M35 08 04 0 0 0 000	59	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4994358976
670683	07/10/2015	ZSCR	551	040-3	NA	'054	A2C91739900	#N/A	NA	A2C92025300	1	3011	054	 	1403	pcb assy HONHRS5 V28	#N/A	HALB	S.Real	223.63	PS_HONDA HRS5_.	NO	
670685	07/10/2015	ZSCR	551	040-3	NA	'054	5WK44508	5WK44508	NA	A2C53417085	6	3011	054	 	1403	pin header 75P H 2R THP 1018 XIV	59	ROH	NA	211.5	PS_VW10 LC_.	NO	4994358976
670686	07/10/2015	ZSCR	551	040-5	NA	'054	A2C53416946	5WK44508	NA	A2C53417085	6	3011	054	 	1405	pin header 75P H 2R THP 1018 XIV	59	ROH	NA	211.5	PS_VW10 LC_.	NO	4994358976
670798	08/10/2015	ZSCR	551	030-1	NA	'054	A2C37964112	A2C37964112	NA	A2C3511620192	1	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD BOT	3	HALB	S.Real/AutoBF	152.29	PSAD_DAIMLER STAR 2_A.A	NO	
670799	08/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	97	HALB	S.Real/AutoBF	157.2	PSAD_DAIMLER STAR2_ISC_	NO	
670800	08/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	97	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4994359081
670801	08/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	NA	A2C9663150092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	97	HALB	S.Real/AutoBF	157.2	PSAD_DAIMLER STAR2_ISC_	NO	
670802	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670803	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670804	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670805	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670806	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670807	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670808	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670809	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770092	1	3011	054	 	1301	pcb assy HONHRS6 V20 BOTTOM	#N/A	HALB	S.Real/AutoBF	51	PS_HONDA HRS6_J.JUAN CH	NO	
670810	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770093	1	3011	054	 	1301	pcb assy HONHRS6 V20 TOP	#N/A	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	
670811	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770093	1	3011	054	 	1301	pcb assy HONHRS6 V20 TOP	#N/A	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	
670812	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770093	1	3011	054	 	1301	pcb assy HONHRS6 V20 TOP	#N/A	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	
670815	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	NA	A2C8021770093	1	3011	054	 	1301	pcb assy HONHRS6 V20 TOP	#N/A	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	
670825	08/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	NA	A2C9666050092	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1 SMD BOT	25	HALB	S.Real/AutoBF	81.9	PS_FIAT BRAZIL_.	NO	
670826	08/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	NA	A2C9666050092	2	3011	054	 	1301	pcb assy FIA326 OCS V15_1 SMD BOT	25	HALB	S.Real/AutoBF	163.8	PS_FIAT BRAZIL_.	NO	
670829	08/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	NA	A2C9666050092	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1 SMD BOT	25	HALB	S.Real/AutoBF	81.9	PS_FIAT BRAZIL_.	NO	
670831	08/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	NA	A2C9666050092	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1 SMD BOT	25	HALB	S.Real/AutoBF	81.9	PS_FIAT BRAZIL_.	NO	
670832	08/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	NA	A2C9666050092	3	3011	054	 	1301	pcb assy FIA326 OCS V15_1 SMD BOT	25	HALB	S.Real/AutoBF	245.7	PS_FIAT BRAZIL_.	NO	
670835	08/10/2015	ZSCR	551	030-1	NA	'054	A2C53364457	5WK44252	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	31	HALB	S.Real	77.27	OC_BOSE VW_A.ANA TAPIA-	NO	4994362874
670837	08/10/2015	ZSCR	551	030-1	NA	'054	5WK43916	5WK43916	NA	A2C53287874	1	3011	054	 	1301	pcb assy	2	HALB	S.Real	57.44	OC_OCS NISSAN_A.ANA TAP	NO	
670839	08/10/2015	ZSCR	551	030-1	NA	'054	5WK43916	5WK43916	NA	A2C53287874	1	3011	054	 	1301	pcb assy	2	HALB	S.Real	57.44	OC_OCS NISSAN_A.ANA TAP	NO	
670841	08/10/2015	ZSCR	551	030-1	NA	'054	5WK43917	5WK43917	NA	A2C53287874	1	3011	054	 	1301	pcb assy	2	HALB	S.Real	57.44	OC_OCS NISSAN_A.ANA TAP	NO	
670843	08/10/2015	ZSCR	551	030-1	NA	'054	5WK43917	5WK43917	NA	A2C53287874	1	3011	054	 	1301	pcb assy	2	HALB	S.Real	57.44	OC_OCS NISSAN_A.ANA TAP	NO	
670844	08/10/2015	ZSCR	551	030-1	NA	'054	5WK43915	5WK43915	NA	A2C53287874	1	3011	054	 	1301	pcb assy	2	HALB	S.Real	57.44	OC_OCS NISSAN_A.ANA TAP	NO	
670846	08/10/2015	ZSCR	551	030-1	NA	'054	A2C53416946	5WK44508	NA	A2C00023541	2	3011	054	 	1301	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	59	ROH	NA	4.52	PS_VW10 LC_.	NO	4994358976
670846	08/10/2015	ZSCR	551	030-1	NA	'054	A2C53416946	5WK44508	NA	A2C53417068A	1	3011	054	 	1301	VW10 circuit board assy 8FL SMD Top	59	HALB	S.Real	175.99	PS_VW10 LC_.	NO	4994358976
670848	08/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C83317201	12	3011	054	 	1301	pcb 6-lay DAGSTR2ISC	78	ROH	NA	330.84	PSAD_DAIMLER STAR2_ISC_	NO	4994362620
670849	08/10/2015	ZSCR	551	030-1	NA	'054	A2C8522100093	#N/A	NA	A2C82768800	6	3011	054	 	1301	pcb 4-lay DAG Smart	#N/A	ROH	NA	124.02	PSAD_DAIMLER SMART_F.FE	NO	
670852	08/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C9663160092	6	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	78	HALB	S.Real/AutoBF	1018.26	PSAD_DAIMLER STAR2_ISC_	NO	
670854	08/10/2015	ZSCR	551	022-2	NA	'054	A2C3320950092	A2C38070400	NA	A2C53387067	32	3011	054	 	1222	pcb FIAT ACU MA	16	ROH	NA	388.8	PS_FIAT BRAZIL_.	NO	4994363662
670866	08/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670868	08/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
670870	08/10/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89350	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	68	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4994359167
