No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	Adp		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525600	2	3011	45		1342	cover	NA	ROH	NA	4.82	S1_FOB K2XX_L.LUIS LOPE	NO	
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	6	3011	45		1342	clip	NA	ROH	NA	2.94	S1_FOB K2XX_L.LUIS LOPE	NO	
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525700	2	3011	45		1342	cover	NA	ROH	NA	4.82	S1_FOB K2XX_L.LUIS LOPE	NO	
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C53333375	1	3011	45		1342	ring	NA	ROH	NA	0.47	S1_FOB K2XX_L.LUIS LOPE	NO	
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C00004906	6	3011	45		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	9.84	S1_FOB K2XX_L.LUIS LOPE	NO	
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	3	3011	45		1342	housing bottom assy	NA	ROH	NA	8.67	S1_FOB K2XX_L.LUIS LOPE	NO	
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	4	3011	45		1342	housing cover assy	NA	ROH	NA	65.2	S1_FOB K2XX_L.LUIS LOPE	NO	
462425	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525401	3	3011	45		1342	housing cover assy	NA	ROH	NA	47.64	S1_FOB K2XX_L.LUIS LOPE	NO	
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34971300	11	3011	45		1404	clip	NA	ROH	NA	5.39	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32336100	NA	A2C34524701	5	3011	45		1404	housing bottom assy	NA	ROH	NA	14.45	S1_FOB K2XX_L.LUIS LOPE	NO	4978261403
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34525600	39	3011	45		1404	cover	NA	ROH	NA	93.99	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34525900	40	3011	45		1404	O-ring	NA	ROH	NA	12	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C81507400	NA	A2C82493901	26	3011	45		1404	housing cover assy	NA	ROH	NA	423.8	S1_FOB K2XX_L.LUIS LOPE	NO	4978261373
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34525301	7	3011	45		1404	housing bottom assy	NA	ROH	NA	20.23	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C00004906	12	3011	45		1404	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	19.68	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462429	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C53333375	12	3011	45		1404	ring	NA	ROH	NA	5.64	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462437	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34971300	18	3011	45		1404	clip	NA	ROH	NA	8.82	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462437	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34524801	2	3011	45		1404	housing cover assy	NA	ROH	NA	31.62	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462437	22/05/2014	ZSCR	551	040-4	NA	'045	A2C81507400	NA	A2C82493901	28	3011	45		1404	housing cover assy	NA	ROH	NA	456.4	S1_FOB K2XX_L.LUIS LOPE	NO	4978261373
462437	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900S	NA	A2C34525600	1	3011	45		1404	cover	NA	ROH	NA	2.41	S1_FOB K2XX_L.LUIS LOPE	NO	4978261395
462437	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34525900	3	3011	45		1404	O-ring	NA	ROH	NA	0.9	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462437	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C53333375	30	3011	45		1404	ring	NA	ROH	NA	14.1	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462437	22/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C00004906	2	3011	45		1404	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4978261096
462438	22/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	5	3011	45		1342	housing cover assy	NA	ROH	NA	81.5	S1_FOB K2XX_L.LUIS LOPE	NO	
462438	22/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C00004906	5	3011	45		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	8.2	S1_FOB K2XX_L.LUIS LOPE	NO	
462438	22/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C80503400	5	3011	45		1342	pcb assy	NA	HALB	S.Real/AutoBF	133.45	S1_FOB K2XX_L.LUIS LOPE	NO	
462438	22/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C34525301	5	3011	45		1342	housing bottom assy	NA	ROH	NA	14.45	S1_FOB K2XX_L.LUIS LOPE	NO	
462438	22/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C34971300	5	3011	45		1342	clip	NA	ROH	NA	2.45	S1_FOB K2XX_L.LUIS LOPE	NO	
462440	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525600	8	3011	45		1342	cover	NA	ROH	NA	19.28	S1_FOB K2XX_L.LUIS LOPE	NO	
462442	22/05/2014	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34524701	4	3011	45		1403	housing bottom assy	NA	ROH	NA	11.56	S1_FOB K2XX_L.LUIS LOPE	NO	4978263736
462442	22/05/2014	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34971300	4	3011	45		1403	clip	NA	ROH	NA	1.96	S1_FOB K2XX_L.LUIS LOPE	NO	4978263736
462442	22/05/2014	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C00004906	2	3011	45		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4978263736
462444	22/05/2014	ZSCR	551	040-2	NA	'045	A2C81507400	NA	A2C81507400	8	3011	45		1402	315MHz 4 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	439.52	S1_FOB K2XX_L.LUIS LOPE	NO	
462444	22/05/2014	ZSCR	551	040-2	NA	'045	A2C32336300	NA	A2C32336300	10	3011	45		1402	315MHz 4 button GMC Chrome Transceiver	NA	HALB	S.Real/AutoBF	853.2	S1_FOB K2XX_L.LUIS LOPE	NO	
462453	22/05/2014	ZSCR	551	030-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
462455	22/05/2014	ZSCR	551	034-2	NA	'045	5WY8799	NA	A2C53282678	11	3011	45		1342	electronic VECU	NA	HALB	S.Real	1075.8	S1_ABM_M.MANUEL MANZANO	NO	
462458	22/05/2014	ZSCR	551	040-1	NA	'045	A2C33288500	NA	A2C33288500	20	3011	45		1401	pcb assy	NA	HALB	S.Real	1107	S6_ESCL_M.MIGUEL ZAVALA	NO	
462460	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32337901	NA	A2C32337901	24	3011	45		1401	pcb assy 315	NA	HALB	S.Real/AutoBF	1127.04	S1_INTERNAL RECEIVER K2	NO	
462469	22/05/2014	ZSCR	551	030-1	NA	'045	5WY8800	NA	A2C53282679	5	3011	45		1301	electronic VECU	NA	HALB	S.Real	575.65	S1_ABM_M.MANUEL MANZANO	NO	
462486	22/05/2014	ZSCR	551	040-3	NA	'045	S122736205L	NA	A2C00063571	105	3011	45		1403	"EX2-2U1S RELAY,POWER,TWIN,12V"	NA	ROH	NA	784.35	S4_PQ25 LP3_.	NO	
462490	22/05/2014	ZSCR	551	040-2	NA	'045	5WK4746	NA	6598057603	1	3011	45		1402	COVER TRANS CRYPTO P207	NA	ROH	NA	0.94	S1_PATS_M.MANUEL MANZAN	NO	
462490	22/05/2014	ZSCR	551	040-2	NA	'045	5WK4746	NA	6597231901	1	3011	45		1402	TAPA TRANSCEIVER	NA	ROH	NA	2.24	S1_PATS_M.MANUEL MANZAN	NO	
462490	22/05/2014	ZSCR	551	040-2	NA	'045	5WY7703	NA	A2C53119451	7	3011	45		1402	COVER PATS CLIP ON 5WY7703	NA	ROH	NA	6.58	S1_PATS_M.MANUEL MANZAN	NO	
462490	22/05/2014	ZSCR	551	040-2	NA	'045	5WY7703	NA	40091530	11	3011	45		1402	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	208.45	S1_PATS_M.MANUEL MANZAN	NO	
462490	22/05/2014	ZSCR	551	040-2	NA	'045	5WY7703	NA	A2C53119450	6	3011	45		1402	HOUSING PARA 5WY7703 (ANTENA) CLIP ON	NA	ROH	NA	54	S1_PATS_M.MANUEL MANZAN	NO	
462493	22/05/2014	ZSCR	551	034-2	NA	'045	5WY8800	NA	A2C53282679	13	3011	45		1342	electronic VECU	NA	HALB	S.Real	1496.69	S1_ABM_M.MANUEL MANZANO	NO	
462494	22/05/2014	ZSCR	551	034-2	NA	'045	5WY8799	NA	A2C53282678	4	3011	45		1342	electronic VECU	NA	HALB	S.Real	391.2	S1_ABM_M.MANUEL MANZANO	NO	
462507	22/05/2014	ZSCR	551	034-2	NA	'045	5WY8800	NA	A2C53282679	7	3011	45		1342	electronic VECU	NA	HALB	S.Real	805.91	S1_ABM_M.MANUEL MANZANO	NO	
462521	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C53405271	5	3011	45		1402	Foam cushion	NA	ROH	NA	1.65	S1_PK MY 13 FORD_M.MANU	NO	
462521	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31224600	2	3011	45		1402	housing cover assy	NA	ROH	NA	88.28	S1_PK MY 13 FORD_M.MANU	NO	
462521	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31578100	6	3011	45		1402	contact spring	NA	ROH	NA	4.26	S1_PK MY 13 FORD_M.MANU	NO	
462521	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31227400	8	3011	45		1402	contact spring	NA	ROH	NA	6	S1_PK MY 13 FORD_M.MANU	NO	
462521	22/05/2014	ZSCR	551	040-2	NA	'045	A2C90899400	NA	A2C90899400	2	3011	45		1402	electronic assy	NA	HALB	S.Real/AutoBF	162.9	S1_PK MY 13 FORD_M.MANU	NO	
462521	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31227300	9	3011	45		1402	housing assy	NA	ROH	NA	23.49	S1_PK MY 13 FORD_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C82718600	NA	A2C82718600	1	3011	45		1402	pcb assy	NA	HALB	S.Real/AutoBF	54.86	S1_PEPS PK 1 WAY_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C53405271	1	3011	45		1402	Foam cushion	NA	ROH	NA	0.33	S1_PEPS PK 1 WAY_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31227500	1	3011	45		1402	label	NA	ROH	NA	0.24	S1_PEPS PK 1 WAY_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31578100	1	3011	45		1402	contact spring	NA	ROH	NA	0.71	S1_PEPS PK 1 WAY_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C00024322	11	3011	45		1402	key ring	NA	ROH	NA	7.26	S1_PEPS PK 1 WAY_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243800	NA	A2C37754600	5	3011	45		1402	housing	NA	ROH	NA	13.25	S1_PEPS PK 1 WAY_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243800	NA	A2C31227100	2	3011	45		1402	keypad	NA	ROH	NA	4.96	S1_PEPS PK 1 WAY_M.MANU	NO	
462528	22/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31227400	5	3011	45		1402	contact spring	NA	ROH	NA	3.75	S1_PEPS PK 1 WAY_M.MANU	NO	
462532	22/05/2014	ZSCR	551	040-2	NA	'045	A2C83817601SP	NA	A2C90085200	1	3011	45		1402	keypad	NA	ROH	NA	23.76	S1_EZKEY_L.LUIS LIZARRA	NO	
462532	22/05/2014	ZSCR	551	040-2	NA	'045	5WY8429	NA	A2C53139537	1	3011	45		1402	Housing Top 4B	NA	ROH	NA	4.1	S1_EZKEY_L.LUIS LIZARRA	NO	
462537	22/05/2014	ZSCR	551	040-2	NA	'045	5WY8419	NA	A2C53141160	2	3011	45		1402	pushbutton 0 top	NA	ROH	NA	2.56	S1_EZKEY_L.LUIS LIZARRA	NO	
462537	22/05/2014	ZSCR	551	040-2	NA	'045	5WY8419	NA	A2C53139536	3	3011	45		1402	Housing Bottom Sub - Assy	NA	ROH	NA	15.72	S1_EZKEY_L.LUIS LIZARRA	NO	
462537	22/05/2014	ZSCR	551	040-2	NA	'045	5WY8419	NA	A2C53141159	2	3011	45		1402	Spring	NA	ROH	NA	1.62	S1_EZKEY_L.LUIS LIZARRA	NO	
462538	22/05/2014	ZSCR	551	040-2	NA	'045	5WY8421	NA	A2C53310562	5	3011	45		1402	GM EZ Key Trans PCB EUR	NA	HALB	S.Real	204.55	S1_EZKEY_L.LUIS LIZARRA	NO	
462541	22/05/2014	ZSCR	551	040-3	NA	'045	5WY7703	NA	A2C53119450	3	3011	45		1403	HOUSING PARA 5WY7703 (ANTENA) CLIP ON	NA	ROH	NA	27	S1_PATS_M.MANUEL MANZAN	NO	4978263138
462541	22/05/2014	ZSCR	551	040-3	NA	'045	5WY7703	NA	40091530	1	3011	45		1403	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	18.95	S1_PATS_M.MANUEL MANZAN	NO	
462543	22/05/2014	ZSCR	551	040-1	NA	'045	5WY7703	NA	40091530	8	3011	45		1401	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	151.6	S1_PATS_M.MANUEL MANZAN	NO	
462543	22/05/2014	ZSCR	551	040-1	NA	'045	5WY7703	NA	A2C53119450	5	3011	45		1401	HOUSING PARA 5WY7703 (ANTENA) CLIP ON	NA	ROH	NA	45	S1_PATS_M.MANUEL MANZAN	NO	
462543	22/05/2014	ZSCR	551	040-1	NA	'045	5WY7703	NA	A2C53119451	1	3011	45		1401	COVER PATS CLIP ON 5WY7703	NA	ROH	NA	0.94	S1_PATS_M.MANUEL MANZAN	NO	
462548	22/05/2014	ZSCR	551	040-1	NA	'045	A2C74024301	NA	A2C74024301	4	3011	45		1401	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	1581.12	S1_BCM K2XX_L.LUIS LIZA	NO	
462549	22/05/2014	ZSCR	551	040-1	NA	'045	A2C74024301	NA	A2C74024301	1	3011	45		1401	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	395.28	S1_BCM K2XX_L.LUIS LIZA	NO	
462551	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32763601	NA	A2C32763601	1	3011	45		1401	pcb assy BCU 315 V20	NA	HALB	S.Real	232.44	S4_PQ25 LP3_.	NO	
462559	22/05/2014	ZSCR	551	030-1	NA	'045	A2C7402430192	NA	A2C7402430192	2	3011	45		1301	pcb BOT THD BCU GM high Global A	NA	HALB	S.Real/AutoBF	145.68	S1_BCM K2XX_L.LUIS LIZA	NO	
462563	22/05/2014	ZSCR	551	040-1	NA	'045	A2C74024301	NA	A2C74024301	1	3011	45		1401	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	395.28	S1_BCM K2XX_L.LUIS LIZA	NO	
462564	22/05/2014	ZSCR	551	040-1	NA	'045	A2C74024301	NA	A2C74024301	7	3011	45		1401	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	2766.96	S1_BCM K2XX_L.LUIS LIZA	NO	
462565	22/05/2014	ZSCR	551	040-3	NA	'045	A2C34710700	NA	A2C34710900	2	3011	45		1403	"CONNECTOR 183P,GLOBAL A BCM High Content"	NA	ROH	NA	83.84	S1_BCM K2XX_L.LUIS LIZA	NO	4978264072
462566	22/05/2014	ZSCR	551	034-2	NA	'045	A2C74024301	NA	A2C74024301	1	3011	45		1342	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	395.28	S1_BCM K2XX_L.LUIS LIZA	NO	
462567	22/05/2014	ZSCR	551	040-1	NA	'045	A2C74024301	NA	A2C74024301	4	3011	45		1401	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	1581.12	S1_BCM K2XX_L.LUIS LIZA	NO	
462576	22/05/2014	ZSCR	551	034-2	NA	'045	A2C87582100	NA	A2C87582100	2	3011	45		1342	pcb assy SCU	NA	HALB	S.Real/AutoBF	527.16	S2_BCM SQUARE D_R.RODRI	NO	
462585	22/05/2014	ZSCR	551	034-2	NA	'045	A2C87582100	NA	A2C87582100	8	3011	45		1342	pcb assy SCU	NA	HALB	S.Real/AutoBF	2108.64	S2_BCM SQUARE D_R.RODRI	NO	
462585	22/05/2014	ZSCR	551	034-2	NA	'045	A2C87582400	NA	A2C87582400	1	3011	45		1342	pcb assy SCU	NA	HALB	S.Real	269.67	S2_BCM SQUARE D_R.RODRI	NO	
462586	22/05/2014	ZSCR	551	040-1	NA	'045	A2C53282678	NA	A2C53282678	1	3011	45		1401	electronic VECU	NA	HALB	S.Real	97.8	S1_ABM_M.MANUEL MANZANO	NO	
462587	22/05/2014	ZSCR	551	040-1	NA	'045	A2C33288500	NA	A2C33288500	2	3011	45		1401	pcb assy	NA	HALB	S.Real	110.7	S6_ESCL_M.MIGUEL ZAVALA	NO	
462589	22/05/2014	ZSCR	551	030-1	NA	'045	5WY8606	NA	A2C53353727	5	3011	45		1301	circuit board assy FOG FORD P	NA	HALB	S.Real/AutoBF	833.45	S1_PEPS_J.JAVIER BECERR	NO	
462591	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32761301	NA	A2C53213478	238	3011	45		1342	"tab 4,8x0,8"	NA	ROH	NA	66.64	S4_PQ25 LP3_. (APROBAC	NO	
462598	22/05/2014	ZSCR	551	040-1	NA	'045	A2C74024301	NA	A2C74024301	1	3011	45		1401	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	395.28	S1_BCM K2XX_L.LUIS LIZA	NO	
462601	22/05/2014	ZSCR	551	030-1	NA	'045	A2C80503000	NA	A2C80503000	10	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	258.2	S1_FOB K2XX_L.LUIS LOPE	NO	
462602	22/05/2014	ZSCR	551	030-1	NA	'045	A2C80503000	NA	A2C80503000	8	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	206.56	S1_FOB K2XX_L.LUIS LOPE	NO	
462608	22/05/2014	ZSCR	551	030-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
462609	22/05/2014	ZSCR	551	030-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
462613	22/05/2014	ZSCR	551	030-1	NA	'045	A2C84807900	NA	A2C84807900	2	3011	45		1301	pcb assy BCU	NA	HALB	S.Real/AutoBF	185.88	S4_PQ GATEWAY MY13_. (	NO	
462619	22/05/2014	ZSCR	551	030-1	NA	'045	A2C53350876	NA	A2C53350876	3	3011	45		1301	GM EZ KEY ECU PCB Vette EUR	NA	HALB	S.Real	528.84	S1_EZKEY_L.LUIS LIZARRA	NO	
462620	22/05/2014	ZSCR	551	030-1	NA	'045	A2C53357771	NA	A2C53357771	2	3011	45		1301	circuit board assy FOG FORD P	NA	HALB	S.Real	113.76	S1_PEPS_J.JAVIER BECERR	NO	
462621	22/05/2014	ZSCR	551	040-1	NA	'045	A2C3217110093	NA	A2C3217110093	1	3011	45		1401	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real/AutoBF	13.47	S1_PEPS_J.JAVIER BECERR	NO	
462622	22/05/2014	ZSCR	551	030-1	NA	'045	A2C3217110093	NA	A2C3217110093	4	3011	45		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real/AutoBF	53.88	S1_PEPS_J.JAVIER BECERR	NO	
462623	22/05/2014	ZSCR	551	030-1	NA	'045	A2C53357771	NA	A2C53357771	7	3011	45		1301	circuit board assy FOG FORD P	NA	HALB	S.Real	398.16	S1_PEPS_J.JAVIER BECERR	NO	
462624	22/05/2014	ZSCR	551	040-1	NA	'045	A2C82982300	NA	A2C82982300	1	3011	45		1401	pcb assy BCU	NA	HALB	S.Real	292.75	S4_PQ35 6ta Gen_. (APR	NO	
462625	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32763601	NA	A2C32763601	3	3011	45		1401	pcb assy BCU 315 V20	NA	HALB	S.Real	697.32	S4_PQ25 LP3_. (APROBAC	NO	
462625	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32713101	NA	A2C32713101	3	3011	45		1401	pcb assy BCU 434 V29	NA	HALB	S.Real	922.59	S4_PQ25 LP3_. (APROBAC	NO	
462626	22/05/2014	ZSCR	551	040-3	NA	'045	A2C32713101	NA	A2C32713101	1	3011	45		1403	pcb assy BCU 434 V29	NA	HALB	S.Real	307.53	S4_PQ25 LP3_. (APROBAC	NO	
462627	22/05/2014	ZSCR	551	040-2	NA	'045	A2C32827700	NA	A2C53221115	1	3011	45		1402	housing BK	NA	ROH	NA	17.23	S4_PQ25 LP3_. (APROBAC	NO	
462627	22/05/2014	ZSCR	551	040-2	NA	'045	A2C53361994	NA	A2C53361994	1	3011	45		1402	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	282.93	S4_PQ25 LP3_. (APROBAC	NO	
462628	22/05/2014	ZSCR	551	040-2	NA	'045	A2C82290801	NA	A2C82290801	2	3011	45		1402	BCU VW PQ25 MY13 315 JLB high	NA	FERT	NA	493	S4_PQ25 LP3_. (APROBAC	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32336100	NA	A2C37905900	2	3011	45		1401	Chevrolet Logo	NA	ROH	NA	10.9	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32336100	NA	A2C34525700	2	3011	45		1401	cover	NA	ROH	NA	4.82	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32337600	NA	A2C32337600	2	3011	45		1401	pcb assy 315	NA	HALB	S.Real/AutoBF	56.78	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C80503800	NA	A2C80503800	1	3011	45		1401	pcb assy	NA	HALB	S.Real/AutoBF	27.53	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32335900	NA	A2C34525301	3	3011	45		1401	housing bottom assy	NA	ROH	NA	8.67	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32335900	NA	A2C34525900	2	3011	45		1401	O-ring	NA	ROH	NA	0.6	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32335900	NA	A2C34971300	2	3011	45		1401	clip	NA	ROH	NA	0.98	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32336100	NA	A2C34525401	2	3011	45		1401	housing cover assy	NA	ROH	NA	31.76	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C32336100	NA	A2C34524701	2	3011	45		1401	housing bottom assy	NA	ROH	NA	5.78	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C80503000	NA	A2C80503000	7	3011	45		1401	pcb assy	NA	HALB	S.Real/AutoBF	180.74	S1_FOB K2XX_L.LUIS LOPE	NO	
462630	22/05/2014	ZSCR	551	040-1	NA	'045	A2C80503400	NA	A2C80503400	9	3011	45		1401	pcb assy	NA	HALB	S.Real/AutoBF	240.21	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32337500	NA	A2C32337500	3	3011	45		1342	pcb assy 433	NA	HALB	S.Real/AutoBF	85.29	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C80503000	NA	A2C80503000	3	3011	45		1342	pcb assy	NA	HALB	S.Real/AutoBF	77.46	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	A2C34525101	1	3011	45		1342	housing cover assy	NA	ROH	NA	16.53	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C80503400	NA	A2C80503400	4	3011	45		1342	pcb assy	NA	HALB	S.Real/AutoBF	106.76	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C80503900	NA	A2C80503900	1	3011	45		1342	pcb assy	NA	HALB	S.Real/AutoBF	27.58	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	40091	NA	8800630143	5	3011	45		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.3	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32337600	NA	A2C32337600	2	3011	45		1342	pcb assy 315	NA	HALB	S.Real/AutoBF	56.78	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	3	3011	45		1342	housing cover assy	NA	ROH	NA	48.9	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34525201	1	3011	45		1342	housing cover assy	NA	ROH	NA	16.55	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	5	3011	45		1342	housing bottom assy	NA	ROH	NA	14.45	S1_FOB K2XX_L.LUIS LOPE	NO	
462631	22/05/2014	ZSCR	551	034-2	NA	'045	5WK48900	NA	A2C00004906	5	3011	45		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	8.2	S1_FOB K2XX_L.LUIS LOPE	NO	
