No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021790093	NA	A2C00137100	1351	"L COIL/SLF10145T-101M1R0-H,100uH,1A,SMD"		ROH	NA	2.34	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C9379490092	NA	A2C40002657	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	0.21	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021660092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.34	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.2	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.13	PS_HONDA HRS6_L.LPL AUT	NO	4976948510			
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021730092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.11	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8032310092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021790092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C9379490092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8032340092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8032360092	NA	A2C40003820	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C52003076	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	0.96	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021730092	NA	A2C52003076	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	1.92	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C52003076	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	2.88	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8333800093	NA	A2C52003076	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	4.8	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8032310093	NA	A2C52003076	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	0.32	PS_HONDA HRS6_L.LPL AUT	NO				
444250	4/14/2014	ZSCR	551	035-1	0	'054	A2C8032340092	NA	A2C52003076	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	0.96	PS_HONDA HRS6_L.LPL AUT	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C00038192	1351	"Q RESON,20MHz,0.5%,CSTCE"		ROH	NA	27.04	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C00038192	1351	"Q RESON,20MHz,0.5%,CSTCE"		ROH	NA	3.12	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40000005	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	1.35	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40000008	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.03	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40000015	1351	"F BEAD/FHF*BLM11B182S,0Ohm,1.8KOhm,0A,SM"		ROH	NA	0.2	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40000039	1351	"C CER,X7R,470pF,5%,50V,0402,MIXED"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40000039	1351	"C CER,X7R,470pF,5%,50V,0402,MIXED"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40000043	1351	"L COIL/SIMID1812-T,0H,0A,SMD"		ROH	NA	0.61	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40000043	1351	"L COIL/SIMID1812-T,0H,0A,SMD"		ROH	NA	3.05	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40001538	1351	"T BIP/BC856B,SOT23"		ROH	NA	0.21	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40002645	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40002656	1351	"C CER,X7R,10nF,20%,16V,0402,Sn"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40002660	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	2.47	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40002660	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	2.66	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40002660	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	9.69	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40002660	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	0.76	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40002660	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	0.57	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40002757	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40002757	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.07	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40002757	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.03	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.84	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.21	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.14	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	1.33	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	2.03	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.63	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	1.61	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40002792	1351	"T BIP/BCR183,SOT-23"		ROH	NA	0.09	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40003410	1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.05	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40003410	1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.1	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40003410	1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.79	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003528	1351	"R LIN,1M,5%,TK200,63mW,0402"		ROH	NA	0.03	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003528	1351	"R LIN,1M,5%,TK200,63mW,0402"		ROH	NA	0.02	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003528	1351	"R LIN,1M,5%,TK200,63mW,0402"		ROH	NA	0.09	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003555	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003584	1351	"R LIN,1K1,1%,TK50,250mW,MELF0204"		ROH	NA	0.16	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003584	1351	"R LIN,1K1,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40003585	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	3.2	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003585	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	0.16	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003586	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	1.6	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003586	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	5.84	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003586	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	6.08	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003586	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	0.48	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004092	1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0.04	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40004248	1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	1.44	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40004248	1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40004248	1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	0.96	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004341	1351	"R LIN,33K,5%,TK200,63mW,0402"		ROH	NA	0.33	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40005315	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"		ROH	NA	35.03	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40005315	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"		ROH	NA	13.02	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40005315	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"		ROH	NA	13.02	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40006668	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	2.16	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40006668	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	1.92	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40006668	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	7.74	PSAD_OPEL 4400_L.LPL AU	NO				
444251	4/14/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40006668	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	0.6	PSAD_OPEL 4400_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40000039	1351	"C CER,X7R,470pF,5%,50V,0402,MIXED"		ROH	NA	0.04	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40000043	1351	"L COIL/SIMID1812-T,0H,0A,SMD"		ROH	NA	0.61	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40001349	1351	"D REC/-,70V,500mA,SOT23,0s"		ROH	NA	0.7	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002645	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.04	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002660	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	2.28	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	2.66	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.35	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003334	1351	"R LIN,3K3,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40003410	1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.3	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003528	1351	"R LIN,1M,5%,TK200,63mW,0402"		ROH	NA	0.01	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003586	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	3.84	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40004248	1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	1.76	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40005315	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"		ROH	NA	4.96	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40006225	1351	"C CER,X7R,4.7nF,10%,16V,C0402,MIXED"		ROH	NA	0.15	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40006668	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	2.64	PSAD_OPEL 3300_L.LPL AU	NO				
444252	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40010605	1351	"IC OTH/IC-HAUS:JQZ1,MQFP52"		ROH	NA	60.18	PSAD_OPEL 3300_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40000019	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	0.28	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40000031	1351	"L COIL/150uH,780mA,SMD"		ROH	NA	24.12	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40000031	1351	"L COIL/150uH,780mA,SMD"		ROH	NA	18.09	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40000032	1351	"L COIL/WE-PD2,470uH,360mA,SMD"		ROH	NA	3.84	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40000036	1351	"L COIL/CD 75,150uH,580mA,SMD"		ROH	NA	11.52	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40000036	1351	"L COIL/CD 75,150uH,580mA,SMD"		ROH	NA	7.68	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690092	NA	A2C40002606	1351	"C CER,X7R,100nF,10%,16V,0603,Sn"		ROH	NA	0.12	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280092	NA	A2C40002606	1351	"C CER,X7R,100nF,10%,16V,0603,Sn"		ROH	NA	0.1	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40002657	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	1.89	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40002674	1351	"D REC/-,70V,125mA,SOT23,0s"		ROH	NA	1.05	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40002674	1351	"D REC/-,70V,125mA,SOT23,0s"		ROH	NA	0.07	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280092	NA	A2C40002675	1351	"T BIP/BCR133,SOT23-MOTOROLA"		ROH	NA	0.09	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.14	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40002778	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.07	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40002797	1351	"C CER,X7R,220nF,10%,16V,0805,Sn"		ROH	NA	0.06	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40006379	1351	"C CER,X7R,33nF,10%,100V,C1206,-"		ROH	NA	0.06	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40006462	1351	"C CER,X7R,150nF,10%,100V,C1210,-"		ROH	NA	0.58	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40006625	1351	"C CER,X7R,1uF,10%,50V,C1210,Sn"		ROH	NA	31.36	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40006625	1351	"C CER,X7R,1uF,10%,50V,C1210,Sn"		ROH	NA	15.96	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40010608	1351	"IC MCU BLK/MC9S12C96CFU,A1,QFP80,FLASH,1"		ROH	NA	22.29	PSAD_PSA MAGNA_L.LPL AU	NO				
444253	4/14/2014	ZSCR	551	035-1	0	'054	A2C8301690093	NA	A2C40018990	1351	"IC MCU BLK/PIC12C508,A1,SO8,EPROM,8bit"		ROH	NA	5.62	PSAD_PSA MAGNA_L.LPL AU	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40002607	1351	"C CER,X7R,4.7nF,10%,50V,0603,Sn"		ROH	NA	0.14	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40002757	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.07	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40003410	1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.1	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40003586	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	2.16	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40003857	1351	"R LIN,20K,1%,TK100,100mW,0603"		ROH	NA	0.38	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40003880	1351	"R LIN,150K,1%,TK100,100mW,0603"		ROH	NA	2.16	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40003899	1351	"R LIN,27K,1%,TK100,100mW,0603"		ROH	NA	0.06	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40004360	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.46	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40004360	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.03	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40004365	1351	"R LIN,47K,1%,TK100,100mW,0603"		ROH	NA	0.34	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40004365	1351	"R LIN,47K,1%,TK100,100mW,0603"		ROH	NA	0.14	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40004453	1351	"R LIN,20K,5%,TK200,100mW,0603"		ROH	NA	0.11	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40006379	1351	"C CER,X7R,33nF,10%,100V,C1206,-"		ROH	NA	0.12	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40011668	1351	"R LIN,82K5,1%,TK100,100mW,0603"		ROH	NA	0.12	PSAD_LAND ROVER_L.LPL A	NO				
444254	4/14/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40011668	1351	"R LIN,82K5,1%,TK100,100mW,0603"		ROH	NA	0.17	PSAD_LAND ROVER_L.LPL A	NO				
