No.Item	Fecha	zSCR	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00010918	1	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00010918	13	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.13	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00010918	3	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.03	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00017750	2	3011	054	 	1351	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"		ROH	NA	0.3	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00019595	1	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00019595	1	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00019595	46	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.46	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00019595	2	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00022031	2	3011	054	 	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.1	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00022031	22	3011	054	 	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	1.1	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00023857	4	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	1.32	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00031355	5	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.5	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00032168	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00032168	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00037882	1	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00037882	8	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.08	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00039667	6	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	1.74	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00041199	3	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"		ROH	NA	0.03	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00042052	1	3011	054	 	1351	"8MHz,0.1%,CSTCE,CER RESONATOR"		ROH	NA	1.43	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00044219	1	3011	054	 	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00044219	23	3011	054	 	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.23	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00052689	1	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00052919	2	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"		ROH	NA	4.64	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00059117	15	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.75	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00059117	18	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.9	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00059117	11	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.55	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00292100	1	3011	054	 	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	12.8	PS_SDM30_L.LPL AUTOMATI	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40000005	1	3011	054	 	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	0.45	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40000005	6	3011	054	 	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	2.7	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40002660	91	3011	054	 	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	17.29	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40002660	26	3011	054	 	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	4.94	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40002701	19	3011	054	 	1351	"R LIN,5R6,1%,TK50,250mW,R_MELF-0204"		ROH	NA	1.52	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40002757	1	3011	054	 	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40002757	1	3011	054	 	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40003555	1	3011	054	 	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003558	3	3011	054	 	1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.03	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003585	2	3011	054	 	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	0.16	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003586	6	3011	054	 	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	0.48	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40005315	8	3011	054	 	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"		ROH	NA	2.48	PSAD_OPEL 4400_L.LPL AU	NO	
433296	3/24/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40006668	54	3011	054	 	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	3.24	PSAD_OPEL 4400_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40000005	1	3011	054	 	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	0.45	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40001448	3	3011	054	 	1351	"C CER,X7R,1nF,10%,50V,C0603,Sn"		ROH	NA	0.03	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002645	21	3011	054	 	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.21	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002660	8	3011	054	 	1351	"T FET/-,JFET,POWER,SOT363-PHILIPS"		ROH	NA	1.52	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002778	4	3011	054	 	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.28	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003555	1	3011	054	 	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40004248	4	3011	054	 	1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	0.32	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40005315	60	3011	054	 	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"		ROH	NA	18.6	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40006225	27	3011	054	 	1351	"C CER,X7R,4.7nF,10%,16V,C0402,MIXED"		ROH	NA	0.27	PSAD_OPEL 3300_L.LPL AU	NO	
433297	3/24/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40006668	7	3011	054	 	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	0.42	PSAD_OPEL 3300_L.LPL AU	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40002757	1	3011	054	 	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.01	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40002828	6	3011	054	 	1351	"C CER,C0G,100pF,5%,50V,0603,Sn"		ROH	NA	0.12	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40003555	1	3011	054	 	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40003899	9	3011	054	 	1351	"R LIN,27K,1%,TK100,100mW,0603"		ROH	NA	0.09	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40004189	4	3011	054	 	1351	"R LIN,3K,5%,TK200,100mW,0603"		ROH	NA	0.04	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40004360	17	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.17	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40004360	39	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.39	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40004365	5	3011	054	 	1351	"R LIN,47K,1%,TK100,100mW,0603"		ROH	NA	0.05	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40004365	9	3011	054	 	1351	"R LIN,47K,1%,TK100,100mW,0603"		ROH	NA	0.09	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40006379	3	3011	054	 	1351	"C CER,X7R,33nF,10%,100V,C1206,-"		ROH	NA	0.18	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770093	NA	A2C40011668	5	3011	054	 	1351	"R LIN,82K5,1%,TK100,100mW,0603"		ROH	NA	0.05	PSAD_LAND ROVER_L.LPL A	NO	
433298	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337770092	NA	A2C40011668	4	3011	054	 	1351	"R LIN,82K5,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_LAND ROVER_L.LPL A	NO	
433299	3/24/2014	ZSCR	551	035-1	0	'054	A2C8304610092	NA	A2C40001448	3	3011	054	 	1351	"C CER,X7R,1nF,10%,50V,C0603,Sn"		ROH	NA	0.03	PSAD_JAGUAR X1_L.LPL AU	NO	
433299	3/24/2014	ZSCR	551	035-1	0	'054	A2C8304610093	NA	A2C40002778	2	3011	054	 	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.14	PSAD_JAGUAR X1_L.LPL AU	NO	
433299	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337810092	NA	A2C40002828	1	3011	054	 	1351	"C CER,C0G,100pF,5%,50V,0603,Sn"		ROH	NA	0.02	PSAD_JAGUAR X1_L.LPL AU	NO	
433299	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337810092	NA	A2C40004168	1	3011	054	 	1351	"R LIN,15K,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_JAGUAR X1_L.LPL AU	NO	
433299	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337810092	NA	A2C40004360	28	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.28	PSAD_JAGUAR X1_L.LPL AU	NO	
433299	3/24/2014	ZSCR	551	035-1	0	'054	A2C8304610093	NA	A2C40006379	1	3011	054	 	1351	"C CER,X7R,33nF,10%,100V,C1206,-"		ROH	NA	0.06	PSAD_JAGUAR X1_L.LPL AU	NO	
433299	3/24/2014	ZSCR	551	035-1	0	'054	A2C8337810092	NA	A2C40011668	1	3011	054	 	1351	"R LIN,82K5,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_JAGUAR X1_L.LPL AU	NO	
										25603												
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																		HSF				
