No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	planta	APD	Espacio	Reason Code	Descripción	g	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
544502	03/11/2014	ZSCR	551	034-2	NA	'054	A2C85901111	NA	A2C87057001	2	3011	054	 	1342	pcb assy DAGSTAR2 D_18	6	HALB	S.Real	840.66	PSAD_DAIMLER STAR 2_A.A	NO	
544519	03/11/2014	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C00027389	5	3011	054	 	1342	cover	18	ROH	NA	12.8	PS_VW10 LC_U.ULISES VIL	NO	4983915674
544606	03/11/2014	ZSCR	551	034-2	NA	'054	5WK44078	NA	A2C00016838	300	3011	054	 	1342	connector pin	3	ROH	NA	84	OC_OCS NISSAN_A.ANA TAP	NO	
544608	03/11/2014	ZSCR	551	034-2	NA	'054	A2C73614500	7986	A2C73614500	4	3011	054	 	1342	PPSC*G3T75 FL MAGNA-PSA	1	FERT	NA	876.72	PSAD_PSA MAGNA_J.JOSE O	NO	
544618	03/11/2014	ZSCR	551	034-2	NA	'054	5WK44252		5WK44252	1	3011	054	 	1342	BoSe VW	4	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO	
544625	03/11/2014	ZSCR	551	034-2	NA	'054	5WY78881	NA	A2C53241830	1	3011	054	 	1342	circuit board assy	1	HALB	S.Real	248.74	PS_FORD_.	NO	
544661	03/11/2014	MB1A	951	025-4	NA	'054	NA	NA	A2C83008800	228	3011	054	 	1254	pcb 6-lay main TD10	9	ROH	NA	7437.36	PSAD_VOLVO P15_J.JOSE O	NO	
544675	03/11/2014	MB1A	951	025-4	NA	'054	NA	NA	A2C53374377	228	3011	054	 	1254	pcb VW ZZDIV AC	9	ROH	NA	3616.08	PS_VW10 LC_U.ULISES VIL	NO	
544687	03/11/2014	MB1A	951	025-4	NA	'054	NA	NA	A2C00042664	1200	3011	054	 	1254	"IC MEM/AT25640A-TQ27U1,A1,64KBit,EEPROM,"	9	ROH	NA	3072	PS_VW10 LC_U.ULISES VIL	NO	
544785	04/11/2014	ZSCR	551	030-1	NA	'054	A2C38122200	NA	A2C3320990093	1	3011	054	 	1301	SMD A FIAT D200 V18	4	HALB	S.Real	119.31	PS_FIAT BRAZIL_E.EDWIN	NO	
544810	04/11/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	3	HALB	S.Real	358.75	PS_SDM10+_.	NO	
544840	04/11/2014	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	7	HALB	S.Real	158.84	PS_HYUNDAI_.	NO	
544842	04/11/2014	ZSCR	551	030-1	NA	'054	A2C38172103	NA	A2C8522140193	1	3011	054	 	1301	pcb assy DAGSM D_4 SMD TOP	2	HALB	S.Real	172.76	PSAD_DAIMLER SMART_F.FE	NO	
544875	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53397378	22	3011	054	 	1095	base plate B	9	ROH	NA	226.16	PSAD_DAIMLER SMART_F.FE	NO	
544875	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53424040	110	3011	054	 	1095	"pan head screw M3,5 x 12,00 1268"	9	ROH	NA	29.7	PSAD_DAIMLER SMART_F.FE	NO	
544875	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C83435000	22	3011	054	 	1095	cover FIP T BK	9	ROH	NA	418.44	PSAD_DAIMLER SMART_F.FE	NO	
544875	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221401	22	3011	054	 	1095	pcb assy DAGSM D_4	9	HALB	S.Real	5482.62	PSAD_DAIMLER SMART_F.FE	NO	
544878	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53397378	22	3011	054	 	1095	base plate B	9	ROH	NA	226.16	PSAD_DAIMLER SMART_F.FE	NO	
544878	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53424040	110	3011	054	 	1095	"pan head screw M3,5 x 12,00 1268"	9	ROH	NA	29.7	PSAD_DAIMLER SMART_F.FE	NO	
544878	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C83435000	22	3011	054	 	1095	cover FIP T BK	9	ROH	NA	418.44	PSAD_DAIMLER SMART_F.FE	NO	
544878	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221001	21	3011	054	 	1095	pcb assy DAGSM D_2	9	HALB	S.Real	5177.76	PSAD_DAIMLER SMART_F.FE	NO	
544878	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221401	1	3011	054	 	1095	pcb assy DAGSM D_4	9	HALB	S.Real	249.21	PSAD_DAIMLER SMART_F.FE	NO	
544885	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53397378	27	3011	054	 	1095	base plate B	9	ROH	NA	277.56	PSAD_DAIMLER SMART_F.FE	NO	
544885	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53424040	135	3011	054	 	1095	"pan head screw M3,5 x 12,00 1268"	9	ROH	NA	36.45	PSAD_DAIMLER SMART_F.FE	NO	
544885	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C83435000	27	3011	054	 	1095	cover FIP T BK	9	ROH	NA	513.54	PSAD_DAIMLER SMART_F.FE	NO	
544885	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221401	27	3011	054	 	1095	pcb assy DAGSM D_4	9	HALB	S.Real	6728.67	PSAD_DAIMLER SMART_F.FE	NO	
544889	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53397378	25	3011	054	 	1095	base plate B	9	ROH	NA	257	PSAD_DAIMLER SMART_F.FE	NO	
544889	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53424040	125	3011	054	 	1095	"pan head screw M3,5 x 12,00 1268"	9	ROH	NA	33.75	PSAD_DAIMLER SMART_F.FE	NO	
544889	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C83435000	25	3011	054	 	1095	cover FIP T BK	9	ROH	NA	475.5	PSAD_DAIMLER SMART_F.FE	NO	
544889	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221401	25	3011	054	 	1095	pcb assy DAGSM D_4	9	HALB	S.Real	6230.25	PSAD_DAIMLER SMART_F.FE	NO	
544894	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53397378	5	3011	054	 	1095	base plate B	9	ROH	NA	51.4	PSAD_DAIMLER SMART_F.FE	NO	
544894	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53424040	25	3011	054	 	1095	"pan head screw M3,5 x 12,00 1268"	9	ROH	NA	6.75	PSAD_DAIMLER SMART_F.FE	NO	
544894	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C83435000	5	3011	054	 	1095	cover FIP T BK	9	ROH	NA	95.1	PSAD_DAIMLER SMART_F.FE	NO	
544894	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221001	5	3011	054	 	1095	pcb assy DAGSM D_2	9	HALB	S.Real	1232.8	PSAD_DAIMLER SMART_F.FE	NO	
544896	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53397378	9	3011	054	 	1095	base plate B	9	ROH	NA	92.52	PSAD_DAIMLER SMART_F.FE	NO	
544896	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C53424040	45	3011	054	 	1095	"pan head screw M3,5 x 12,00 1268"	9	ROH	NA	12.15	PSAD_DAIMLER SMART_F.FE	NO	
544896	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C83435000	9	3011	054	 	1095	cover FIP T BK	9	ROH	NA	171.18	PSAD_DAIMLER SMART_F.FE	NO	
544896	04/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221301	9	3011	054	 	1095	pcb assy DAGSM D_3	9	HALB	S.Real	3085.56	PSAD_DAIMLER SMART_F.FE	NO	
544907	04/11/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C92711900	4	3011	054	 	1095	pcb assy DAGSTAR2 ISC D_25	9	HALB	S.Real	1641.84	PSAD_DAIMLER STAR2_ISC_	NO	
544907	04/11/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C9271190093	16	3011	054	 	1095	pcb assy DAGSTAR2 ISC D_25 Top	9	HALB	S.Real	5314.56	PSAD_DAIMLER STAR2_ISC_	NO	
544909	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C85221201	5	3011	054	 	1222	pcb assy DAGSM D_5	9	HALB	S.Real	1197.5	PSAD_DAIMLER STAR 2_A.A	NO	
544909	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C85221401	1	3011	054	 	1222	pcb assy DAGSM D_4	9	HALB	S.Real	249.21	PSAD_DAIMLER STAR 2_A.A	NO	
544930	04/11/2014	ZSCR	551	030-1	NA	'054	A2C86887711	NA	A2C86884501	1	3011	054	 	1301	pcb assy DAGSTAR2 D_14	3	HALB	S.Real	499.67	PSAD_DAIMLER STAR 2_A.A	NO	
544933	04/11/2014	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1	3011	054	 	1301	pcb topSMD TOP	1	HALB	S.Real	221.99	PS_SDM10+_.	NO	
544939	04/11/2014	ZSCR	551	030-1	NA	'054	A2C86816802	NA	A2C86617100	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR	8	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	
544959	04/11/2014	ZSCR	551	030-1	NA	'054	5WY90220	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	2	ROH	NA	18.38	PS_ARAMIS 2013_E.EDWIN	NO	
544976	04/11/2014	ZSCR	551	030-1	NA	'054	A2C38122200	NA	A2C33209900	1	3011	054	 	1301	pcb assy FIA199 V18	4	HALB	S.Real	157.41	PS_FIAT BRAZIL_E.EDWIN	NO	
544980	04/11/2014	ZSCR	551	030-1	NA	'054	5WK44822	NA	A2C32679900	6	3011	054	 	1301	pcb	2	ROH	NA	117.6	PS_HONDA HRS6_J.JUAN CH	NO	
544981	04/11/2014	ZSCR	551	030-1	NA	'054	5WY90220	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	2	ROH	NA	18.38	PS_ARAMIS 2013_E.EDWIN	NO	
545010	04/11/2014	ZSCR	551	030-1	NA	'054	A2C86816802	NA	A2C86617100	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR	8	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	
545014	04/11/2014	ZSCR	551	030-1	NA	'054	A2C8021770003	NA	A2C8021770003	1	3011	054	 	1301	pcb assy HONHRS6 D_20_SW	8	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO	
545025	04/11/2014	ZSCR	551	030-1	NA	'054	A2C8021770004	NA	A2C8021770004	1	3011	054	 	1301	pcb assy HONHRS6 D_20 REV 4	4	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO	
545044	04/11/2014	ZSCR	551	034-9	NA	'054	A2C91764100	2800	A2C91764100	1	3011	054	 	1349	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	33	FERT	NA	313.1	PS_SDM30_.	NO	
545048	04/11/2014	ZSCR	551	040-5	NA	'054	A2C32453912	3	A2C32453912	1	3011	054	 	1405	ACU DAGSTAR2 MY12 S15 24 08 0 1 0 000	2	FERT	NA	425.24	PSAD_DAIMLER STAR 2_A.A	NO	
545060	04/11/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C84661700	1	3011	054	 	1095	pcb assy VW20 D_4	9	HALB	S.Real	248.8	PS_VW20 MQB_.	NO	
545063	04/11/2014	ZSCR	551	040-1	NA	'054	A2C32453907	NA	A2C35116100	2	3011	054	 	1401	pcb assy DAGSTAR2 D_2	3	HALB	S.Real	766.02	PSAD_DAIMLER STAR 2_A.A	NO	
545068	04/11/2014	ZSCR	551	034-2	NA	'054	5WK44748	NA	A2C53397769	5	3011	054	 	1342	housing	6	ROH	NA	103.75	PS_HONDA HRS6_J.JUAN CH	NO	
545068	04/11/2014	ZSCR	551	034-2	NA	'054	5WK44830	NA	A2C53405780	2	3011	054	 	1342	housing	2	ROH	NA	52.74	PS_HONDA HRS6_J.JUAN CH	NO	
545078	04/11/2014	ZSCR	551	040-3	NA	'054	A2C38122200	NA	A2C33209900	1	3011	054	 	1403	pcb assy FIA199 V18	4	HALB	S.Real	157.41	PS_FIAT BRAZIL_E.EDWIN	NO	
545087	04/11/2014	ZSCR	551	034-2	NA	'054	A2C5340491402	NA	A2C5340491402	6	3011	054	 	1342	pcb assy HONHRS5 V30 REV 02	3	HALB	S.Real	1961.34	PS_HONDA HRS5_.	NO	
545093	04/11/2014	ZSCR	551	034-1	NA	'054	5WK44285	NA	A2C00027389	2	3011	054	 	1341	cover	12	ROH	NA	5.12	PS_VW10 LC_U.ULISES VIL	NO	4983915616
545102	04/11/2014	ZSCR	551	040-3	NA	'054	5WY89340	NA	A2C32682200	4	3011	054	 	1403	airbag control elect	1	HALB	S.Real	1060.6	PSAD_EPSILON_O.OSCAR FO	NO	
545105	04/11/2014	ZSCR	551	050-1	NA	'054	5WK44692	NA	A2C34599500	1	3011	054	 	1501	pcb assy HONHRS3 V03	1	HALB	S.Real	410.44	OES_HONDA CR-V HE_.	NO	
545105	04/11/2014	ZSCR	551	050-1	NA	'054	5WK43949	NA	A2C53242712	2	3011	054	 	1501	ACU MY07 M30 12	2	HALB	S.Real	834.38	OES_HONDA CR-V HE_.	NO	
545107	04/11/2014	ZSCR	551	040-3	NA	'054	5WK44692	3	5WK44692	2	3011	054	 	1403	ACU HONHRS3 MY07 M30 xx xx 0 1 0	1	FERT	NA	931.76	OES_HONDA CR-V HE_.	NO	
545109	04/11/2014	ZSCR	551	040-3	NA	'054	5WK43949	102	5WK43949	3	3011	054	 	1403	ACU HONHRS3 MY07 M30 xx xx 0 1 0	2	FERT	NA	1417.86	OES_HONDA CR-V HE_.	NO	
545110	04/11/2014	ZSCR	551	040-3	NA	'054	5WK44014	8	5WK44014	1	3011	054	 	1403	ACU HONHRS3 MY07 M30 xx xx 0 1 0	#N/A	FERT	NA	461.36	OES_HONDA CR-V HE_.	NO	
545112	04/11/2014	ZSCR	551	040-3	NA	'054	5WK43771	201	5WK43771	8	3011	054	 	1403	ACU HONHRS3 MY07 M30 xx xx 0 0 0	#N/A	FERT	NA	2476.64	OES_HONDA CR-V MC_.	NO	
545115	04/11/2014	ZSCR	551	050-1	NA	'054	5WY72880	FE	5WY72880	1	3011	054	 	1501	Epsilon SDM GMX381 6 Loops - SP	1	FERT	NA	425.8	PSAD_EPSILON_O.OSCAR FO	NO	
545115	04/11/2014	ZSCR	551	050-1	NA	'054	5WY72980	FE	5WY72980	3	3011	054	 	1501	Epsilon SDM GMX380A 6 Loops - SP	#N/A	FERT	NA	1288.2	PSAD_EPSILON_O.OSCAR FO	NO	
545115	04/11/2014	ZSCR	551	050-1	NA	'054	5WY79360	9	5WY79360	1	3011	054	 	1501	EPSILON MY08 GMX001 6L MLFB	#N/A	FERT	NA	393.52	PSAD_EPSILON_O.OSCAR FO	NO	
545115	04/11/2014	ZSCR	551	050-1	NA	'054	5WY86580	DAAE	5WY86580	1	3011	054	 	1501	EPSILON MY10 GMT001 (Non Turbo)8 Loops	#N/A	FERT	NA	394.86	PSAD_EPSILON_O.OSCAR FO	NO	
545115	04/11/2014	ZSCR	551	050-1	NA	'054	5WY87210	3	5WY87210	2	3011	054	 	1501	EPSILON MY2010 GMX386	#N/A	FERT	NA	673.5	PSAD_EPSILON_O.OSCAR FO	NO	
545116	04/11/2014	ZSCR	551	040-3	NA	'054	5WY75801	FE	5WY75801	2	3011	054	 	1403	MODUL CONTROL FOR AIRBAG P356	#N/A	FERT	NA	469.36	PS_FORD_.	NO	
545117	04/11/2014	ZSCR	551	040-3	NA	'054	5WY70460	EAG	5WY70460	1	3011	054	 	1403	AIRBAG FORD ADRCM P131 1C3A-14	#N/A	FERT	NA	344.33	OES_P131_.	NO	
545118	04/11/2014	ZSCR	551	034-2	NA	'054	5WY82780	NA	6590160301	1	3011	054	 	1342	Housing Ford Airbags	3	ROH	NA	17.45	PS_FORD_.	NO	
545118	04/11/2014	ZSCR	551	034-2	NA	'054	5WY82780	NA	6590160701	1	3011	054	 	1342	COVER VN127 RCM3V	3	ROH	NA	2.66	PS_FORD_.	NO	
545118	04/11/2014	ZSCR	551	034-2	NA	'054	5WY82780	NA	A2C00013954	31	3011	054	 	1342	"pan head screw SF-M4 x 10,00 1241"	3	ROH	NA	9.3	PS_FORD_.	NO	
545119	04/11/2014	ZSCR	551	040-3	NA	'054	5WK44014	8	5WK44014	1	3011	054	 	1403	ACU HONHRS3 MY07 M30 xx xx 0 1 0	#N/A	FERT	NA	461.36	OES_HONDA CR-V HE_.	NO	
545120	04/11/2014	ZSCR	551	040-3	NA	'054	5WK43950	102	5WK43950	1	3011	054	 	1403	ACU HONHRS4 MY08 M30 XX XX 0 0 0	#N/A	FERT	NA	342.3	OES_HONDA ACCORD_.	NO	
545124	04/11/2014	ZSCR	551	034-2	NA	'054	5WY79410	NA	6590110301	4	3011	054	 	1342	Epsilon SDM Housing	1	ROH	NA	63.2	PSAD_EPSILON_O.OSCAR FO	NO	
545124	04/11/2014	ZSCR	551	034-2	NA	'054	5WY74130	NA	6590110701	6	3011	054	 	1342	Epsilon SDM Cover	1	ROH	NA	13.74	PSAD_EPSILON_O.OSCAR FO	NO	
545124	04/11/2014	ZSCR	551	034-2	NA	'054	5WY72880	NA	A2C00013954	11	3011	054	 	1342	"pan head screw SF-M4 x 10,00 1241"	1	ROH	NA	3.3	PSAD_EPSILON_O.OSCAR FO	NO	
545124	04/11/2014	ZSCR	551	034-2	NA	'054	5WY74140	NA	A2C00022191	3	3011	054	 	1342	sticker	1	ROH	NA	40.2	PSAD_EPSILON_O.OSCAR FO	NO	
545124	04/11/2014	ZSCR	551	034-2	NA	'054	5WY75890	NA	A2C00022224	2	3011	054	 	1342	housing	1	ROH	NA	31.6	PSAD_EPSILON_O.OSCAR FO	NO	
545125	04/11/2014	ZSCR	551	034-2	NA	'054	5WK43949	NA	A2C53142470	2	3011	054	 	1342	cover	2	ROH	NA	37.72	OES_HONDA CR-V HE_.	NO	
545127	04/11/2014	ZSCR	551	034-9	NA	'054	5WY78891	FE	5WY78891	2	3011	054	 	1349	MODUL CONTROL FOR AIRBAG E240	#N/A	FERT	NA	582.44	PS_FORD_.	NO	
545129	04/11/2014	ZSCR	551	040-3	NA	'054	5WY75801	FE	5WY75801	1	3011	054	 	1403	MODUL CONTROL FOR AIRBAG P356	#N/A	FERT	NA	234.68	PS_FORD_.	NO	
545131	04/11/2014	ZSCR	551	050-1	NA	'054	5WY87210	3	5WY87210	1	3011	054	 	1501	EPSILON MY2010 GMX386	#N/A	FERT	NA	336.75	PSAD_EPSILON_O.OSCAR FO	NO	
545132	04/11/2014	ZSCR	551	040-3	NA	'054	5WK44837	NA	A2C53239918	3	3011	054	 	1403	cover	1	ROH	NA	10.05	OES_HONDA ACCORD_.	NO	
545134	04/11/2014	ZSCR	551	040-3	NA	'054	5WY78940	NA	A2C53095265	1	3011	054	 	1403	circuit board assy	1	HALB	S.Real	204.88	PS_FORD_.	NO	
545135	04/11/2014	ZSCR	551	034-2	NA	'054	A2C53241830	NA	A2C53241830	3	3011	054	 	1342	circuit board assy	1	HALB	S.Real	746.22	PS_FORD_.	NO	
545138	04/11/2014	ZSCR	551	040-1	NA	'054	A2C83007700	NA	A2C83007800	1	3011	054	 	1401	pcb assy VOLP1X P11P12P14	2	HALB	S.Real	335.97	OES_VOLVO P1_J.JOSE ORT	NO	
545139	04/11/2014	ZSCR	551	040-1	NA	'054	A2C84370400	NA	A2C84370500	1	3011	054	 	1401	MRS*C3 AML-VH400 PCB TOP MAN. ASSEMBLY	2	HALB	S.Real	334.62	PSAD_ASTON MARTIN_J.JOS	NO	
545141	04/11/2014	ZSCR	551	040-1	NA	'054	A2C83007700	NA	A2C83007800	1	3011	054	 	1401	pcb assy VOLP1X P11P12P14	2	HALB	S.Real	335.97	PSAD_VOLVO P15_J.JOSE O	NO	
545144	04/11/2014	ZSCR	551	034-2	NA	'054	A2C73614500	7986	A2C73614500	3	3011	054	 	1342	PPSC*G3T75 FL MAGNA-PSA	1	FERT	NA	657.54	PSAD_PSA MAGNA_J.JOSE O	NO	
545148	04/11/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	200	3011	054	 	1342	certification label spool part p	4	ROH	NA	100	PS_ARAMIS III_E.EDWIN R	NO	
545149	04/11/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53098572	500	3011	054	 	1342	label	4	ROH	NA	205	OC_BOSE VW_A.ANA TAPIA-	NO	
545150	04/11/2014	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	100	3011	054	 	1342	sticker	4	ROH	NA	51	PS_VW10 LC_U.ULISES VIL	NO	
545151	04/11/2014	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	50	3011	054	 	1342	sticker	4	ROH	NA	25.5	PS_VW10 LC_U.ULISES VIL	NO	
545152	04/11/2014	ZSCR	551	034-2	NA	'054	A2C85801200	NA	A2C53333520	100	3011	054	 	1342	TYPE LABLE	2	ROH	NA	38	PS_SDM10+_.	NO	
545153	04/11/2014	ZSCR	551	034-2	NA	'054	5WK43025	NA	6593331401	120	3011	054	 	1342	ETIQUETA DE IDENTIFIC. HONDA	3	ROH	NA	31.2	PS_HONDA HRS6_J.JUAN CH	NO	
545153	04/11/2014	ZSCR	551	034-2	NA	'054	5WK43007	NA	6593571403	10	3011	054	 	1342	ETIQUETA C/ROTULO DE ADVERTENC s/d	1	ROH	NA	8.1	PS_HONDA HRS6_J.JUAN CH	NO	
545155	04/11/2014	ZSCR	551	034-2	NA	'054	5WK43025	NA	6593331401	50	3011	054	 	1342	ETIQUETA DE IDENTIFIC. HONDA	3	ROH	NA	13	PS_HONDA HRS6_J.JUAN CH	NO	
545155	04/11/2014	ZSCR	551	034-2	NA	'054	5WK43242	NA	6593571403	10	3011	054	 	1342	ETIQUETA C/ROTULO DE ADVERTENC s/d	2	ROH	NA	8.1	PS_HONDA HRS6_J.JUAN CH	NO	
545156	04/11/2014	ZSCR	551	034-2	NA	'054	A2C91764300	NA	A2C83145200	100	3011	054	 	1342	certification label identificati	10	ROH	NA	33	PSAD_GM BRASIL_A.ANA TA	NO	
545169	04/11/2014	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C00027389	1	3011	054	 	1342	cover	18	ROH	NA	2.56	PS_VW10 LC_U.ULISES VIL	NO	4983915674
545172	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C35116101	3	3011	054	 	1222	pcb assy DAGSTAR2 D_12	9	HALB	S.Real	1148.76	PSAD_DAIMLER STAR 2_A.A	NO	
545172	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C35116201	1	3011	054	 	1222	pcb assy DAGSTAR2 D_13	9	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO	
545172	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C86884501	4	3011	054	 	1222	pcb assy DAGSTAR2 D_14	9	HALB	S.Real	1998.68	PSAD_DAIMLER STAR 2_A.A	NO	
545172	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C87057001	59	3011	054	 	1222	pcb assy DAGSTAR2 D_18	9	HALB	S.Real	24799.47	PSAD_DAIMLER STAR 2_A.A	NO	
545177	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C32523400	63	3011	054	 	1222	base plate B	9	ROH	NA	642.6	PSAD_DAIMLER STAR 2_A.A	NO	
545177	04/11/2014	ZSCR	551	022-2	NA	'054	A2C32453910	NA	A2C35116101	1	3011	054	 	1222	pcb assy DAGSTAR2 D_12	3	HALB	S.Real	382.92	PSAD_DAIMLER STAR 2_A.A	NO	
545177	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C53424040	315	3011	054	 	1222	"pan head screw M3,5 x 12,00 1268"	9	ROH	NA	85.05	PSAD_DAIMLER STAR 2_A.A	NO	
545177	04/11/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C83435000	63	3011	054	 	1222	cover FIP T BK	9	ROH	NA	1198.26	PSAD_DAIMLER STAR 2_A.A	NO	
545177	04/11/2014	ZSCR	551	022-2	NA	'054	A2C85901110	NA	A2C87057001	62	3011	054	 	1222	pcb assy DAGSTAR2 D_18	2	HALB	S.Real	26060.46	PSAD_DAIMLER STAR 2_A.A	NO	
545193	04/11/2014	MB1A	951	025-3	NA	'054	NA	NA	A2C8021660002	220	3011	054	 	1253	pcb assy HONHRS6 V04	9	HALB	S.Real/AutoBF	67568.6	PS_HONDA HRS6_J.JUAN CH	NO	
545193	04/11/2014	MB1A	951	025-3	NA	'054	NA	NA	A2C8021770003	76	3011	054	 	1253	pcb assy HONHRS6 D_20_SW	9	HALB	S.Real	23368.48	PS_HONDA HRS6_J.JUAN CH	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00000568	1	3011	054	 	1351	"T BIP/BC 847S E6327,SOT363"	5	ROH	NA	0.14	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00004324	59	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"	19	ROH	NA	0.59	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00004349	37	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	19	ROH	NA	0.37	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00008506	1	3011	054	 	1351	"0R1,5%,TK100,1W,MELF0207,LIN RES/MMB"	19	ROH	NA	0.62	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00010760	22	3011	054	 	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"	19	ROH	NA	2.2	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00010918	1	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	5	ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00010918	3	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	19	ROH	NA	0.03	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00011374	1	3011	054	 	1351	"R LIN,8K25,1%,TK100,63mW,0402"	7	ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00016442	1	3011	054	 	1351	"R LIN,165R,1%,TK100,100mW,0603"	5	ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
545243	04/11/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00016442	1	3011	054	 	1351	"R LIN,165R,1%,TK100,100mW,0603"	7	ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
