No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	d	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00033760	172				1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"	9	ROH	NA	10.32	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C40005330	16				1351	"R JUMP,0R05,63mW,1A,0402"	9	ROH	NA	0	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00010444	72				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	9	ROH	NA	0.72	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00023857	143				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	9	ROH	NA	47.19	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00019595	496				1351	"R LIN,22K1,1%,TK100,63mW,0402"	9	ROH	NA	4.96	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C40002657	17	3011	054	 	1301	"D SUP/MMBZ27VDA,SOT23"	14	ROH	NA	3.57	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00054239	23	3011	054	 	1301	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	14	ROH	NA	6.21	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00044348	71	3011	054	 	1301	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"	14	ROH	NA	5.68	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00052851	13	3011	054	 	1301	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	14	ROH	NA	0.13	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00002274	27	3011	054	 	1301	"15pF,5%,50V,C0G,0603,Sn,CER CAP/CC"	14	ROH	NA	0.54	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00010918	3	3011	054	 	1301	"R LIN,100K,1%,TK100,63mW,0402"	14	ROH	NA	0.03	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00035287	135	3011	054	 	1301	"60V,2A,1,SCHOTTKY,SMB,RECT DIODE/SS26"	14	ROH	NA	64.8	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00020588	63	3011	054	 	1301	"R LIN,82R5,1%,TK100,100mW,0603"	14	ROH	NA	0.63	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00051989	274				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	9	ROH	NA	243.86	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00043037	10	3011	054	 	1301	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"	14	ROH	NA	4.8	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00003447	1				1351	"R LIN,4K7,5%,TK200,250mW,1206"	3	ROH	NA	0.02	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00000568	179				1351	"T BIP/BC 847S E6327,SOT363"	3	ROH	NA	25.06	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00051989	5				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	3	ROH	NA	4.45	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00028102	5	3011	054	 	1301	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	13	ROH	NA	8.85	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00006616	3	3011	054	 	1301	"R LIN,7K5,5%,TK200,63mW,0402"	13	ROH	NA	0.03	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00052919	1				1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"	3	ROH	NA	2.32	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00028102	6				1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	3	ROH	NA	10.62	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00006616	105				1351	"R LIN,7K5,5%,TK200,63mW,0402"	3	ROH	NA	1.05	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00051989	54				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	4	ROH	NA	48.06	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00000568	104				1351	"T BIP/BC 847S E6327,SOT363"	4	ROH	NA	14.56	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00003447	3				1351	"R LIN,4K7,5%,TK200,250mW,1206"	4	ROH	NA	0.06	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663170092	NA	A2C00006616	6				1351	"R LIN,7K5,5%,TK200,63mW,0402"	1	ROH	NA	0.06	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00006616	35				1351	"R LIN,7K5,5%,TK200,63mW,0402"	4	ROH	NA	0.35	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00028102	17	3011	054	 	1301	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	14	ROH	NA	30.09	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C40002657	16	3011	054	 	1301	"D SUP/MMBZ27VDA,SOT23"	14	ROH	NA	3.36	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00000568	10				1351	"T BIP/BC 847S E6327,SOT363"	2	ROH	NA	1.4	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00006616	47	3011	054	 	1301	"R LIN,7K5,5%,TK200,63mW,0402"	14	ROH	NA	0.47	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00051994	1				1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"	2	ROH	NA	1.02	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663170093	NA	A2C00051989	10				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	3	ROH	NA	8.9	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663170093	NA	A2C00006616	4				1351	"R LIN,7K5,5%,TK200,63mW,0402"	3	ROH	NA	0.04	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663170093	NA	A2C00000568	6				1351	"T BIP/BC 847S E6327,SOT363"	3	ROH	NA	0.84	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00062333	1				1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	9	ROH	NA	2.66	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00051989	37				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	9	ROH	NA	32.93	PSAD_DAIMLER STAR 2_N.N	NO	
545255	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00000568	276				1351	"T BIP/BC 847S E6327,SOT363"	9	ROH	NA	38.64	PSAD_DAIMLER STAR 2_N.N	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00010444	48				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	3	ROH	NA	0.48	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00004349	120				1351	"R JUMP,0R05,100mW,1A,0603"	3	ROH	NA	1.2	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00023857	17				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	3	ROH	NA	5.61	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021660092	NA	A2C00010444	5				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	3	ROH	NA	0.05	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021660092	NA	A2C00032168	36				1351	"R LIN,1K3,1%,TK100,63mW,0402"	3	ROH	NA	0.36	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021660092	NA	A2C00019591	81				1351	"R LIN,4K12,1%,TK100,63mW,0402"	3	ROH	NA	0.81	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00005783	1				1351	"R LIN,47R,1%,TK100,125mW,0805"	2	ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00043144	7				1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	2	ROH	NA	1.68	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00019591	27				1351	"R LIN,4K12,1%,TK100,63mW,0402"	7	ROH	NA	0.27	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00039667	6				1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"	7	ROH	NA	1.74	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00005783	1				1351	"R LIN,47R,1%,TK100,125mW,0805"	7	ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00007729	2				1351	"R LIN,12K4,1%,TK100,100mW,0603"	7	ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C40003820	9				1351	"R LIN,10R,1%,TK100,100mW,0603"	7	ROH	NA	0.09	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00010444	15				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	7	ROH	NA	0.15	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00032168	10				1351	"R LIN,1K3,1%,TK100,63mW,0402"	5	ROH	NA	0.1	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00057767	9				1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	5	ROH	NA	155.97	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00010444	2				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	5	ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00019591	6				1351	"R LIN,4K12,1%,TK100,63mW,0402"	5	ROH	NA	0.06	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00034103	55				1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"	5	ROH	NA	3.85	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00032168	60				1351	"R LIN,1K3,1%,TK100,63mW,0402"	7	ROH	NA	0.6	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021730092	NA	A2C00043144	11				1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	2	ROH	NA	2.64	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021730092	NA	A2C00004391	9				1351	"R LIN,47R,1%,TK100,100mW,0603"	2	ROH	NA	0.18	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00039660	2				1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"	4	ROH	NA	0.46	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00037882	1				1351	"R LIN,2K4,1%,TK100,63mW,0402"	4	ROH	NA	0.01	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00057767	6				1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	4	ROH	NA	103.98	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00060253	1				1351	"4,33V,1.95Ohm,TQFP80,ACU (Airbag Control"	4	ROH	NA	27.33	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8032340092	NA	A2C00043144	4				1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	3	ROH	NA	0.96	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8032340092	NA	A2C00044219	1				1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"	3	ROH	NA	0.01	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8032340092	NA	A2C00004391	2				1351	"R LIN,47R,1%,TK100,100mW,0603"	3	ROH	NA	0.04	PS_HONDA HRS6_N.NORTON	NO	
545256	04/11/2014	ZSCR	551	035-1	0	'054	A2C8032340093	NA	A2C00019595	2				1351	"R LIN,22K1,1%,TK100,63mW,0402"	1	ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00010473	5				1351	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"	5	ROH	NA	0.05	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00006952	22				1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"	5	ROH	NA	0.44	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00010445	526				1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"	5	ROH	NA	5.26	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00003792	116				1351	"R LIN,330R,5%,TK200,125mW,0805"	5	ROH	NA	1.16	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00010739	41				1351	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"	5	ROH	NA	0.41	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00003792	11				1351	"R LIN,330R,5%,TK200,125mW,0805"	7	ROH	NA	0.11	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00002070	1				1351	"C CER,X7R,22nF,10%,100V,0805,Sn"	7	ROH	NA	0.03	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000027	15				1351	"C CER,C0G,680pF,2%,50V,0805,Sn"	7	ROH	NA	2.25	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010445	127				1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"	7	ROH	NA	1.27	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010473	2				1351	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"	7	ROH	NA	0.02	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150092	NA	A2C00010473	4				1351	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"	5	ROH	NA	0.04	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010737	1				1351	"100pF,5%,50V,C0G,0402,TINNED,CER CAP/VJ"	7	ROH	NA	0.01	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010739	17				1351	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"	7	ROH	NA	0.17	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150092	NA	A2C00003812	1				1351	"R LIN,6K8,5%,TK200,100mW,0603"	5	ROH	NA	0.01	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150092	NA	A2C00003684	1				1351	"R LIN,100K,5%,TK200,100mW,0603"	5	ROH	NA	0.01	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150092	NA	A2C40002645	8				1351	"C CER,X7R,10nF,10%,50V,0603,Sn"	5	ROH	NA	0.08	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150092	NA	A2C00003792	67				1351	"R LIN,330R,5%,TK200,125mW,0805"	5	ROH	NA	0.67	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C00003792	14	3011	054	 	1301	"R LIN,330R,5%,TK200,125mW,0805"	12	ROH	NA	0.14	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C00002070	3	3011	054	 	1301	"C CER,X7R,22nF,10%,100V,0805,Sn"	12	ROH	NA	0.09	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C40000036	1	3011	054	 	1301	"L COIL/CD 75,150uH,580mA,SMD"	12	ROH	NA	1.28	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C40000027	48	3011	054	 	1301	"C CER,C0G,680pF,2%,50V,0805,Sn"	12	ROH	NA	7.2	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C40000011	7	3011	054	 	1301	"Q RESON,8MHz,0.1%,S-8"	12	ROH	NA	9.31	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C00013029	6	3011	054	 	1301	"100uF,20%,35V,SMD,AL,ELEC CAP/UUX1V101MN"	12	ROH	NA	4.14	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C00010473	4	3011	054	 	1301	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"	12	ROH	NA	0.04	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C40000021	5	3011	054	 	1301	"R LIN,510R,5%,TK200,63mW,0402"	12	ROH	NA	0.05	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C40000042	2	3011	054	 	1301	"Q RESON,10MHz,0%,RES_CSTCEX"	12	ROH	NA	1.68	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C00000328	1	3011	054	 	1301	"70V,100mA,2,serial,FAST,SOT23,RECT DIODE"	12	ROH	NA	0.07	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C00010739	56	3011	054	 	1301	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"	12	ROH	NA	0.56	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8334150093	NA	A2C40000031	1	3011	054	 	1301	"L COIL/150uH,780mA,SMD"	12	ROH	NA	2.01	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00003684	12				1351	"R LIN,100K,5%,TK200,100mW,0603"	7	ROH	NA	0.12	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00003812	7				1351	"R LIN,6K8,5%,TK200,100mW,0603"	7	ROH	NA	0.07	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00010473	8				1351	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"	7	ROH	NA	0.08	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00003792	379				1351	"R LIN,330R,5%,TK200,125mW,0805"	7	ROH	NA	3.79	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00010445	3				1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"	7	ROH	NA	0.03	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00017003	25				1351	"2K74,1%,TK100,63mW,0603,LIN RES/"	7	ROH	NA	0.25	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00010739	35				1351	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"	7	ROH	NA	0.35	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00003792	66	3011	054	 	1301	"R LIN,330R,5%,TK200,125mW,0805"	17	ROH	NA	0.66	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00003684	42	3011	054	 	1301	"R LIN,100K,5%,TK200,100mW,0603"	17	ROH	NA	0.42	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00002070	26	3011	054	 	1301	"C CER,X7R,22nF,10%,100V,0805,Sn"	17	ROH	NA	0.78	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00000251	267	3011	054	 	1301	"16V,300mW,SOT23,ZENER/BZX84C16LT1"	17	ROH	NA	24.03	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00017003	13	3011	054	 	1301	"2K74,1%,TK100,63mW,0603,LIN RES/"	17	ROH	NA	0.13	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000008	11	3011	054	 	1301	"R LIN,3K01,1%,TK100,63mW,0402"	17	ROH	NA	0.11	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000027	87	3011	054	 	1301	"C CER,C0G,680pF,2%,50V,0805,Sn"	17	ROH	NA	13.05	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00003748	5	3011	054	 	1301	"0R22,5%,TK100,250mW,MINIMELF0204,LIN RES"	17	ROH	NA	0.6	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00011010	1	3011	054	 	1301	"R LIN,1K1,1%,TK100,125mW,0805"	17	ROH	NA	0.02	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000011	12	3011	054	 	1301	"Q RESON,8MHz,0.1%,S-8"	17	ROH	NA	15.96	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000043	5	3011	054	 	1301	"L COIL/SIMID1812-T,0H,0A,SMD"	17	ROH	NA	3.05	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40002678	61	3011	054	 	1301	"T BIP/BC846B (3k reel),SOT23"	17	ROH	NA	4.27	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000031	1	3011	054	 	1301	"L COIL/150uH,780mA,SMD"	17	ROH	NA	2.01	PS_SDM10+_N.NORTON MARQ	NO	
