No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID		Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40002660	1	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	0.19	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40000035	1	1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	0.3	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40002757	7	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.07	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40003410	3	1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.03	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40000005	11	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	4.95	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004259	24	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.24	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003924	18	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.18	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003558	41	1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.41	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40011871	5	1351	"R LIN,470R,5%,TK200,63mW,0402"		ROH	NA	0.05	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004218	123	1351	"R LIN,4K7,5%,TK200,63mW,0402"		ROH	NA	1.23	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40002660	4	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	0.76	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003953	1	1351	"R LIN,1K,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003555	40	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.4	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40002657	3	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	0.63	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40005812	3	1351	"C ELEC,AL,22uF,20%,35V"		ROH	NA	1.38	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40002757	61	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.61	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40000017	124	1351	"TAURI,E113.10,IC OTH,SO24"		ROH	NA	2146.44	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40003555	252	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	2.52	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40003558	2	1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.02	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40001448	1	1351	"C CER,X7R,1nF,10%,50V,C0603,Sn"		ROH	NA	0.01	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40002757	18	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.18	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40002660	5	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	0.95	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40004259	4	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003924	9	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.09	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40011871	17	1351	"R LIN,470R,5%,TK200,63mW,0402"		ROH	NA	0.17	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40002660	14	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	2.66	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40001568	8	1351	"Q RESON,8MHz,0.5%,RES_CSTCEX"		ROH	NA	10.64	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40001444	54	1351	"C CER,X7R,22nF,10%,100V,0805,Sn++ Open M"		ROH	NA	1.62	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003555	23	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.23	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40002645	99	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.99	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40002757	41	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.41	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40003555	6	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.06	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40002757	85	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.85	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40000017	6	1351	"TAURI,E113.10,IC OTH,SO24"		ROH	NA	103.86	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40003555	10	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.1	PSAD_OPEL 4400_L.LPL AU	NO	
475971	6/18/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40001448	26	1351	"C CER,X7R,1nF,10%,50V,C0603,Sn"		ROH	NA	0.26	PSAD_OPEL 4400_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C00038192	3	1351	"Q RESON,20MHz,0.5%,CSTCE"		ROH	NA	3.12	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002645	198	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	1.98	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003924	16	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.16	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40012893	1	1351	"D SC/BAT54S,SOT23"		ROH	NA	0.11	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40004126	4	1351	"R LIN,330R,5%,TK200,125mW,0805"		ROH	NA	0.04	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002660	25	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	4.75	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40006225	20	1351	"C CER,X7R,4.7nF,10%,16V,C0402,MIXED"		ROH	NA	0.2	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003953	3	1351	"R LIN,1K,1%,TK50,250mW,MELF0204"		ROH	NA	0.24	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003555	4	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40003555	7	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.07	PSAD_OPEL 3300_L.LPL AU	NO	
475972	6/18/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40001448	2	1351	"C CER,X7R,1nF,10%,50V,C0603,Sn"		ROH	NA	0.02	PSAD_OPEL 3300_L.LPL AU	NO	
475973	6/18/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40006376	22	1351	"C CER,X7R,100nF,10%,50V,C0805,Sn"		ROH	NA	0.88	PSAD_PSA MAGNA_L.LPL AU	NO	
475973	6/18/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40000031	17	1351	"L COIL/150uH,780mA,SMD"		ROH	NA	34.17	PSAD_PSA MAGNA_L.LPL AU	NO	
475973	6/18/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40013319	1	1351	"Q QUARTZ/4.00MHZ,4MHz,RES_CSTCRX"		ROH	NA	1.22	PSAD_PSA MAGNA_L.LPL AU	NO	
475973	6/18/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40006625	1	1351	"C CER,X7R,1uF,10%,50V,C1210,Sn"		ROH	NA	0.28	PSAD_PSA MAGNA_L.LPL AU	NO	
475973	6/18/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40005838	13	1351	"C ELEC,AL,47uF,20%,35V"		ROH	NA	9.23	PSAD_PSA MAGNA_L.LPL AU	NO	
475973	6/18/2014	ZSCR	551	035-1	0	'054	A2C8304280093	NA	A2C40002657	4	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	0.84	PSAD_PSA MAGNA_L.LPL AU	NO	
475973	6/18/2014	ZSCR	551	035-1	0	'054	A2C8304280092	NA	A2C40004192	4	1351	"R LIN,18K,5%,TK200,100mW,0603"		ROH	NA	0.04	PSAD_PSA MAGNA_L.LPL AU	NO	
