No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Parte Padre 2	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
676777	26/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	#N/A	A2C8021770093	1	3011	054	 	1301	pcb assy HONHRS6 V20 TOP	#N/A	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	
676778	26/10/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	#N/A	#N/A	A2C8021770093	1	3011	054	 	1301	pcb assy HONHRS6 V20 TOP	#N/A	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	
676780	26/10/2015	MB1A	551	030-1	K96019	'054	NA	#N/A	NA	A2C9573580193	3	3011	054	 	1095	pcb assy VW11 SMD TOP	#N/A	HALB	S.Real	792.99	PS_VW11_.	NO	
676783	26/10/2015	ZSCR	551	030-1	NA	'054	A2C81455800	A2C80612810	#N/A	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	30	HALB	S.Real	120.62	PS_RENAULT_.	NO	4995016417
676785	26/10/2015	ZSCR	551	030-1	NA	'054	A2C30910808	A2C30910808	NA	A2C3250900092	1	3011	054	 	1301	circuit board assy bottom side VW20	9	HALB	S.Real/AutoBF	79.65	PSAD_VW20_.	NO	
676787	26/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C9663160092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	179	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
676790	26/10/2015	ZSCR	551	030-1	NA	'054	A2C9811510001	A2C9811510001	#N/A	A2C98568300	1	3011	054	 	1301	pcb assy VW10	1	HALB	S.Real	239.45	PS_VW10 LC_.	NO	
676866	27/10/2015	ZSCR	551	034-9	NA	'054	A2C92704001	A2C92704001	#N/A	A2C96631600	1	3011	054	 	1349	pcb assy DAGSTAR2 ISC with SW	179	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
676869	27/10/2015	ZSCR	551	040-2	NA	'054	A2C86852400	A2C86852400	#N/A	A2C87110200	1	3011	054	 	1402	pcb assy PTFSPEED10 D_26	99	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	4995019070
676874	27/10/2015	ZSCR	551	040-5	NA	'054	A2C92704001	A2C92704001	#N/A	A2C53330109	6	3011	054	 	1405	socket	179	ROH	NA	104.94	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
676875	27/10/2015	MB1A	551	040-5	K96019	'054	NA	#N/A	NA	A2C87246300	2	3011	054	 	1095	"holder assy PTPSS CAPAssy5,7"	#N/A	ROH	NA	25.78	PS_VW11_.	NO	
676876	27/10/2015	ZSCR	551	040-4	NA	'054	5WK44285	5WK44285	#N/A	A2C00027016	1	3011	054	 	1404	housing	18	ROH	NA	14.91	PS_VW10 LC_.	NO	4995020188
676876	27/10/2015	ZSCR	551	040-4	NA	'054	5WK44285	5WK44285	#N/A	A2C00027389	1	3011	054	 	1404	cover	18	ROH	NA	2.83	PS_VW10 LC_.	NO	4995020188
676877	27/10/2015	MB1A	551	040-5	K96019	'054	NA	#N/A	NA	A2C92444800	1	3011	054	 	1095	pin header 100P H 4R PF 1018	#N/A	ROH	NA	51.76	PS_VW11_.	NO	
676878	27/10/2015	ZSCR	551	050-5	NA	'054	A2C32453912	A2C32453912	#N/A	A2C35116101	14	3011	054	 	1505	pcb assy DAGSTAR2 D_12	29	HALB	S.Real	5527.2	PSAD_DAIMLER STAR 2_A.A	NO	4995016172
676883	27/10/2015	ZSCR	551	040-3	NA	'054	A2C33330515	A2C33330515	MAAH	A2C33330515	2	3011	054	 	1403	ACU DAGS2WS205 MY13 S15 24 09 1 1 0 HSA	56	FERT	NA	1094.6	PSAD_DAIMLER STAR2_ISC_	NO	
676883	27/10/2015	ZSCR	551	040-3	NA	'054	A2C92704001	A2C92704001	06AC	A2C92704001	2	3011	054	 	1403	ACU DAGS2WS205 MY14 S15 20 09 1 0 0 HSA	179	FERT	NA	891.74	PSAD_DAIMLER STAR2_ISC_	NO	
676885	27/10/2015	ZSCR	551	040-3	NA	'054	A2C38171905	A2C38171905	1	A2C38171905	3	3011	054	 	1403	ACU DAGSMC453 MY13 S15 12 08 0 0 0 000	#N/A	FERT	NA	851.61	PSAD_DAIMLER SMART_F.FE	NO	
676894	27/10/2015	MB1A	551	034-2	K96019	'054	NA	#N/A	NA	A2C99740800	1	3011	054	 	1095	ACU GMSDM40 MY16 S15 20 XX X X X XXX	#N/A	FERT	NA	458.92	PS_SDM40_.	NO	
676897	27/10/2015	ZSCR	551	040-3	NA	'054	5WK44354	A2C86852400	#N/A	A2C30901300	1	3011	054	 	1403	base plate	99	ROH	NA	10.93	PS_HYUNDAI_.	NO	4995019070
676898	27/10/2015	ZSCR	551	040-3	NA	'054	A2C80612805	A2C80612810	#N/A	A2C53409092	2	3011	054	 	1403	cover	30	ROH	NA	9.82	PS_RENAULT_.	NO	4995016417
676899	27/10/2015	ZSCR	551	035-1	NA	'054	5WK44058	5WK44058	08	A2C53324560	20	3011	054	 	1351	certification label spool part p	7	ROH	NA	10.6	PS_ARAMIS III_.	NO	
676900	27/10/2015	ZSCR	551	040-3	NA	'054	A2C30910808	A2C30910808	#N/A	A2C86055000	1	3011	054	 	1403	cover	9	ROH	NA	10.46	PSAD_VW20_.	NO	
676904	27/10/2015	ZSCR	551	040-3	NA	'054	5WY89350	5WY89350		5WY89350	1	3011	054	 	1403	Chrysler RTRM DOM ORC MY13	83	FERT	NA	368.75	PS_CHRYSLER MY2013_.	NO	
676910	27/10/2015	ZSCR	551	040-1	NA	'054	A2C8021660002	A2C89730900	#N/A	A2C8021660093	2	3011	054	 	1401	pcb assy HONHRS6 V04 TOP	5	HALB	S.Real	545.36	PS_HONDA HRS6_J.JUAN CH	NO	
676912	27/10/2015	ZSCR	551	040-3	NA	'054	A2C80644604	A2C80644604	#N/A	A2C95923700	3	3011	054	 	1403	pcb assy DAGARM3 V14-1	30	HALB	S.Real	1380.84	PS_ARAMIS III_.	NO	4995017182
676916	27/10/2015	ZSCR	551	040-1	NA	'054	A2C91374200	A2C91374200	#N/A	A2C91390100	1	3011	054	 	1401	pcb assy HONHRS6 D_23	22	HALB	S.Real	294.82	PS_HONDA HRS6_J.JUAN CH	NO	4995019179
676918	27/10/2015	ZSCR	551	040-1	NA	'054	A2C33330515	A2C33330515	#N/A	A2C96631500	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	56	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4995016271
676920	27/10/2015	ZSCR	551	040-3	NA	'054	A2C96810200	A2C96810200	#N/A	A2C98409800	1	3011	054	 	1403	pcb assy GMSDM30	36	HALB	S.Real	371.05	PS_SDM30_.	NO	4995019923
676921	27/10/2015	MB1A	551	034-2	K96019	'054	NA	#N/A	NA	A2C99740800	1	3011	054	 	1095	ACU GMSDM40 MY16 S15 20 XX X X X XXX	#N/A	FERT	NA	458.92	PS_SDM40_.	NO	
676924	27/10/2015	ZSCR	551	040-5	NA	'054	A2C31080700	5WY89350	01	A2C30202900	1	3011	054	 	1405	multipoint connector 84P H 2SYS AFAD	83	ROH	NA	41.86	PS_CHRYSLER MY2013_.	NO	4995016152
676924	27/10/2015	ZSCR	551	040-5	NA	'054	A2C31080700	5WY89350	01	A2C53330109	6	3011	054	 	1405	socket	83	ROH	NA	104.94	PS_CHRYSLER MY2013_.	NO	4995016152
676925	27/10/2015	ZSCR	551	035-1	NA	'054	5WK44094	5WK44094	#N/A	A2C53324560	50	3011	054	 	1351	certification label spool part p	2	ROH	NA	26.5	PS_ARAMIS III_.	NO	
676926	27/10/2015	ZSCR	551	040-3	NA	'054	5WK44120	5WK44120	08	A2C53108379	2	3011	054	 	1403	cover FIP T GY	2	ROH	NA	7.46	PS_ARAMIS 2013_.	NO	
676927	27/10/2015	ZSCR	551	040-3	NA	'054	5WK44771	5WK44771	#N/A	A2C53371768	2	3011	054	 	1403	cover FIP T GY	5	ROH	NA	6.02	PS_ARAMIS III_.	NO	
676928	27/10/2015	ZSCR	551	040-3	NA	'054	A2C86852400	A2C86852400	#N/A	A2C53381596	1	3011	054	 	1403	cover	99	ROH	NA	5.89	PS_HYUNDAI_.	NO	4995019070
676929	27/10/2015	ZSCR	551	035-1	NA	'054	A2C82735100	A2C82735100	#N/A	A2C83145200	500	3011	054	 	1351	certification label identificati	8	ROH	NA	150	PS_SDM30_.	NO	
676930	27/10/2015	ZSCR	551	040-3	NA	'054	A2C82097900	A2C82097900	#N/A	A2C53405780	2	3011	054	 	1403	housing	1	ROH	NA	61.58	PS_HONDA HRS6_J.JUAN CH	NO	
676931	27/10/2015	ZSCR	551	040-3	NA	'054	5WK44675	5WK44675	03	A2C53332366	1	3011	054	 	1403	cover RAP T BK	5	ROH	NA	7.79	PS_FIAT BRAZIL_.	NO	
676932	27/10/2015	ZSCR	551	040-3	NA	'054	5WY89350	5WY89350	01	A2C53436156	2	3011	054	 	1403	cover RAP T BK	83	ROH	NA	16.4	PS_CHRYSLER MY2013_.	NO	4995016152
676934	27/10/2015	ZSCR	551	035-1	NA	'054	5WK42944	5WK42944	#N/A	6593331401	60	3011	054	 	1351	ETIQUETA DE IDENTIFIC. HONDA	1	ROH	NA	16.2	PS_HONDA HRS6_J.JUAN CH	NO	
676935	27/10/2015	MB1A	551	035-1	K96019	'054	NA	#N/A	NA	A2C53091021	33	3011	054	 	1095	sticker	#N/A	ROH	NA	26.07	PS_HONDA HRS7_.	NO	
676938	27/10/2015	MB1A	551	040-5	K96019	'054	NA	#N/A	NA	A2C92444800	1	3011	054	 	1095	pin header 100P H 4R PF 1018	#N/A	ROH	NA	51.76	PS_VW11_.	NO	
676942	27/10/2015	ZSCR	551	035-1	NA	'054	A2C82134600	A2C82134600	#N/A	A2C53333520	80	3011	054	 	1351	TYPE LABLE	4	ROH	NA	39.2	PS_SDM10+_.	NO	
676944	27/10/2015	ZSCR	551	040-3	NA	'054	5WK44508	5WK44508	#N/A	A2C53416946	1	3011	054	 	1403	ACU VW10 MY11 M35 08 04 0 0 0 000	30	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4995016026
676945	27/10/2015	ZSCR	551	040-5	NA	'054	5WK44508	5WK44508	1	5WK44508	2	3011	054	 	1405	ACU VW10 MY09 M35	30	FERT	NA	495.78	PS_VW10 LC_.	NO	
676947	27/10/2015	ZSCR	551	040-5	NA	'054	A2C33330515	A2C33330515	#N/A	A2C96631500	2	3011	054	 	1405	pcb assy DAGSTAR2 ISC with SW	56	HALB	S.Real	1022.92	PSAD_DAIMLER STAR2_ISC_	NO	4995016271
676948	27/10/2015	ZSCR	551	040-3	NA	'054	A2C37964112	A2C37964112	#N/A	A2C35116201	1	3011	054	 	1403	pcb assy DAGSTAR2 D_13	14	HALB	S.Real	410.61	PSAD_DAIMLER STAR 2_A.A	NO	4995020854
676949	27/10/2015	ZSCR	551	040-3	NA	'054	5WK44252	5WK44252	NA	A2C53364457	1	3011	054	 	1403	pcb assy	30	HALB	S.Real/AutoBF	103.53	OC_BOSE VW_A.ANA TAPIA-	NO	
676951	27/10/2015	ZSCR	551	040-1	NA	'054	A2C33330515	A2C33330515	#N/A	A2C96631500	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	56	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4995016271
676953	27/10/2015	ZSCR	551	040-1	NA	'054	A2C32453912	A2C32453912	#N/A	A2C35116101	1	3011	054	 	1401	pcb assy DAGSTAR2 D_12	29	HALB	S.Real	394.8	PSAD_DAIMLER STAR 2_A.A	NO	4995016172
676956	27/10/2015	ZSCR	551	040-3	NA	'054	A2C33330515	A2C33330515		A2C33330515	1	3011	054	 	1403	ACU DAGS2WS205 MY13 S15 24 09 1 1 0 HSA	56	FERT	NA	547.3	PSAD_DAIMLER STAR2_ISC_	NO	
676958	27/10/2015	ZSCR	551	040-3	NA	'054	5WY89350	5WY89350	01	A2C31080700	1	3011	054	 	1403	airbag	83	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4995016152
676960	27/10/2015	ZSCR	551	040-3	NA	'054	A2C96810400	A2C96810400	1	A2C96810400	1	3011	054	 	1403	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	51	FERT	NA	473.16	PS_SDM30_.	NO	
676968	27/10/2015	ZSCR	551	040-1	NA	'054	A2C80612810	A2C80612810	#N/A	A2C81455800	1	3011	054	 	1401	pcb assy RENT4 V01	30	HALB	S.Real	134.62	PS_RENAULT_.	NO	4995016417
676972	27/10/2015	ZSCR	551	040-3	NA	'054	A2C96810100	A2C96810100	1	A2C96810100	1	3011	054	 	1403	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	80	FERT	NA	334.12	PS_SDM30_.	NO	
676975	27/10/2015	ZSCR	551	040-5	NA	'054	A2C37964112	A2C37964112	#N/A	A2C35116201	3	3011	054	 	1405	pcb assy DAGSTAR2 D_13	14	HALB	S.Real	1231.83	PSAD_DAIMLER STAR 2_A.A	NO	4995020854
676978	27/10/2015	ZSCR	551	040-3	NA	'054	5WK44508	5WK44508	#N/A	A2C53416946	4	3011	054	 	1403	ACU VW10 MY11 M35 08 04 0 0 0 000	30	HALB	S.Real	903.76	PS_VW10 LC_.	NO	4995016026
676981	27/10/2015	ZSCR	551	040-3	NA	'054	5WY89350	5WY89350	01	A2C31080700	7	3011	054	 	1403	airbag	83	HALB	S.Real	2410.1	PS_CHRYSLER MY2013_.	NO	4995016152
676983	27/10/2015	ZSCR	551	040-1	NA	'054	A2C38171905	A2C38171905	NA	A2C96766600	1	3011	054	 	1401	pcb assy DAGSMC453 with SW	#N/A	HALB	S.Real/AutoBF	249.06	PSAD_DAIMLER SMART_F.FE	NO	
676999	27/10/2015	MB1A	551	040-1	K96019	'054	NA	#N/A	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	#N/A	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	
677012	27/10/2015	MB1A	551	040-3	K96019	'054	NA	#N/A	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	#N/A	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	
677013	27/10/2015	MB1A	551	040-2	K96019	'054	NA	#N/A	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	#N/A	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	
677016	27/10/2015	ZSCR	551	040-2	NA	'054	5WK44508	5WK44508	#N/A	A2C53416946	1	3011	054	 	1402	ACU VW10 MY11 M35 08 04 0 0 0 000	30	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4995016026
677019	27/10/2015	MB1A	551	040-5	K96019	'054	NA	#N/A	NA	A2C95735801	1	3011	054	 	1095	pcb assy VW11	#N/A	HALB	S.Real	334.39	PS_VW11_.	NO	
677021	27/10/2015	ZSCR	551	040-5	NA	'054	A2C37964112	A2C37964112		A2C37964112	1	3011	054	 	1405	ACU DAGS2W222 MY12 S15 28 09 0 1 0 000	14	FERT	NA	444.46	PSAD_DAIMLER STAR 2_A.A	NO	
677024	27/10/2015	ZSCR	551	040-3	NA	'054	A2C53390474	5WK44385	#N/A	A2C00023541	1	3011	054	 	1403	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	2	ROH	NA	2.26	PS_VW10 LC_.	NO	
677024	27/10/2015	ZSCR	551	040-3	NA	'054	A2C53416946	5WK44508	#N/A	A2C53417068A	1	3011	054	 	1403	VW10 circuit board assy 8FL SMD Top	30	HALB	S.Real	175.99	PS_VW10 LC_.	NO	4995016026
677026	27/10/2015	ZSCR	551	040-5	NA	'054	5WK44771	5WK44771	#N/A	A2C53345691	1	3011	054	 	1405	multipoint connector 96P H 2SYS E-A	5	ROH	NA	43.63	PS_ARAMIS III_.	NO	
677029	27/10/2015	ZSCR	551	040-5	NA	'054	5WK44470	5WK44470	#N/A	A2C53405650	1	3011	054	 	1405	multipoint connector 82P H 2SYS YE	4	ROH	NA	23.63	PS_HONDA HRS6_J.JUAN CH	NO	
677033	27/10/2015	ZSCR	551	040-1	NA	'054	A2C86852400	A2C86852400	#N/A	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	99	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	4995019070
677034	27/10/2015	ZSCR	551	040-3	NA	'054	A2C81543200	A2C81542300	01	A2C53388687	1	3011	054	 	1403	circuit board assy	53	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	4995018474
677045	27/10/2015	MB1A	551	040-1	K96019	'054	NA	#N/A	NA	A2C95735801	1	3011	054	 	1095	pcb assy VW11	#N/A	HALB	S.Real	334.39	PS_VW11_.	NO	
677049	27/10/2015	ZSCR	551	040-2	NA	'054	A2C96636001	A2C96636001	01	A2C96660600	1	3011	054	 	1402	pcb assy PTFSPEED15 V01_1	55	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4995019638
677059	27/10/2015	ZSCR	551	040-2	NA	'054	A2C33330515	A2C33330515	#N/A	A2C96631500	1	3011	054	 	1402	pcb assy DAGSTAR2 ISC with SW	56	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4995016271
677060	27/10/2015	ZSCR	551	040-1	NA	'054	A2C33330515	A2C33330515	#N/A	A2C96631500	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	56	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4995016271
677063	27/10/2015	ZSCR	551	040-1	NA	'054	A2C33330515	A2C33330515	#N/A	A2C96631500	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	56	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4995016271
677065	27/10/2015	ZSCR	551	040-2	NA	'054	A2C95772700	A2C95772700	77AA	A2C95772700	3	3011	054	 	1402	ACU HONHRS6 MY15 S15 11 05 0 0 0 000	2	FERT	NA	717.06	PS_HONDA HRS6_J.JUAN CH	NO	
677076	27/10/2015	ZSCR	551	042-4	NA	'054	A2C80644604	A2C80644604	#N/A	A2C95923700	1	3011	054	 	1424	pcb assy DAGARM3 V14-1	30	HALB	S.Real	460.28	PS_ARAMIS III_.	NO	4995017182
677085	27/10/2015	ZSCR	551	040-3	NA	'054	5WK43952	5WK43952	#N/A	A2C53245952	8	3011	054	 	1403	"housing FIP 152,0x 135,7"	5	ROH	NA	194	PS_ARAMIS III_.	NO	
677085	27/10/2015	ZSCR	551	040-3	NA	'054	5WK43952	5WK43952	#N/A	A2C53371768	6	3011	054	 	1403	cover FIP T GY	5	ROH	NA	18.06	PS_ARAMIS III_.	NO	
677094	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	#N/A	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	179	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
677095	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	#N/A	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	179	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
677112	27/10/2015	ZSCR	551	030-1	NA	'054	A2C32453912	A2C32453912	#N/A	A2C35116101	1	3011	054	 	1301	pcb assy DAGSTAR2 D_12	29	HALB	S.Real	394.8	PSAD_DAIMLER STAR 2_A.A	NO	4995016172
677113	27/10/2015	ZSCR	551	030-1	NA	'054	A2C38172106	A2C38172106	NA	A2C96766800	1	3011	054	 	1301	pcb assy DAGSMW453 with SW	2	HALB	S.Real/AutoBF	254.54	PSAD_DAIMLER SMART_F.FE	NO	
677116	27/10/2015	ZSCR	551	030-1	NA	'054	A2C96636001	A2C96636001	01	A2C96660600	1	3011	054	 	1301	pcb assy PTFSPEED15 V01_1	55	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4995019638
677117	27/10/2015	ZSCR	551	030-1	NA	'054	A2C89730900	A2C89730900	NA	A2C8021660002	1	3011	054	 	1301	pcb assy HONHRS6 V04	5	HALB	S.Real/AutoBF	317.05	PS_HONDA HRS6_J.JUAN CH	NO	
677118	27/10/2015	ZSCR	551	030-1	NA	'054	A2C81542300	A2C81542300	01	A2C81543200	1	3011	054	 	1301	pcb assy	53	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4995018474
677121	27/10/2015	ZSCR	551	030-1	NA	'054	A2C81542300	A2C81542300	01	A2C81543200	1	3011	054	 	1301	pcb assy	53	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4995018474
677123	27/10/2015	ZSCR	551	030-1	NA	'054	A2C81542300	A2C81542300	01	A2C81543200	1	3011	054	 	1301	pcb assy	53	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4995018474
677124	27/10/2015	ZSCR	551	030-1	NA	'054	A2C81542300	A2C81542300	01	A2C81543200	1	3011	054	 	1301	pcb assy	53	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4995018474
677126	27/10/2015	ZSCR	551	030-1	NA	'054	A2C86852400	A2C86852400	#N/A	A2C87110200	1	3011	054	 	1301	pcb assy PTFSPEED10 D_26	99	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	4995019070
677128	27/10/2015	ZSCR	551	030-1	NA	'054	A2C33330515	A2C33330515	#N/A	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	56	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4995016271
677131	27/10/2015	ZSCR	551	030-1	NA	'054	A2C81543200	A2C81542300	01	A2C53388687	1	3011	054	 	1301	circuit board assy	53	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	4995018474
677137	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C9663160092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	179	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
677140	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C9663160092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	179	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
677142	27/10/2015	ZSCR	551	030-1	NA	'054	A2C33330514	A2C33330514	#N/A	A2C83317201	6	3011	054	 	1301	pcb 6-lay DAGSTR2ISC	2	ROH	NA	165.42	PSAD_DAIMLER STAR2_ISC_	NO	
677144	27/10/2015	ZSCR	551	030-1	NA	'054	A2C53374378A	5WK44285	#N/A	A2C53374377	6	3011	054	 	1301	pcb VW ZZDIV AC	18	ROH	NA	102.6	PS_VW10 LC_.	NO	4995020188
677146	27/10/2015	MB1A	551	030-1	K96019	'054	NA	#N/A	NA	A2C95735700	8	3011	054	 	1095	pcb 4-lay ImSn	#N/A	ROH	NA	108	PS_VW11_.	NO	
677149	27/10/2015	MB1A	551	030-1	K96019	'054	NA	#N/A	NA	A2C9573580192	8	3011	054	 	1095	pcb assy VW11 SMD BOT	#N/A	HALB	S.Real/AutoBF	1285.84	PS_VW11_.	NO	
677150	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	#N/A	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	179	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
677151	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	#N/A	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	179	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
677154	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C9663160092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	179	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
677155	27/10/2015	ZSCR	551	030-1	NA	'054	A2C96636001	A2C96636001	NA	A2C9666060092	1	3011	054	 	1301	pcb assy PTFSPEED15 V01_1 SMD BOT	55	HALB	S.Real/AutoBF	81.9	PS_FIAT BRAZIL_.	NO	
677158	27/10/2015	ZSCR	551	030-1	NA	'054	A2C96636001	A2C96636001	NA	A2C9666060092	1	3011	054	 	1301	pcb assy PTFSPEED15 V01_1 SMD BOT	55	HALB	S.Real/AutoBF	81.9	PS_FIAT BRAZIL_.	NO	
677159	27/10/2015	ZSCR	551	030-1	NA	'054	A2C85841502	A2C85841502	#N/A	A2C814558000193	1	3011	054	 	1301	pcb assy RENT4 V01 (SW 02) TOP	36	HALB	S.Real	120.62	PS_RENAULT_.	NO	4995018779
677167	27/10/2015	ZSCR	551	030-1	NA	'054	A2C80645004	A2C80645004	#N/A	A2C9663020093	1	3011	054	 	1301	pcb assy DAGA3C207 V12-1 SMD TOP	36	HALB	S.Real	282.74	PS_ARAMIS III_.	NO	4995017244
677168	27/10/2015	ZSCR	551	030-1	NA	'054	A2C80645004	A2C80645004	#N/A	A2C9663020093	1	3011	054	 	1301	pcb assy DAGA3C207 V12-1 SMD TOP	36	HALB	S.Real	282.74	PS_ARAMIS III_.	NO	4995017244
677170	27/10/2015	ZSCR	551	030-1	NA	'054	A2C80645004	A2C80645004	#N/A	A2C9663020093	1	3011	054	 	1301	pcb assy DAGA3C207 V12-1 SMD TOP	36	HALB	S.Real	282.74	PS_ARAMIS III_.	NO	4995017244
677173	27/10/2015	ZSCR	551	030-1	NA	'054	A2C53388687	A2C81542300	01	A2C53342620	1	3011	054	 	1301	pcb DC main	53	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4995018474
677175	27/10/2015	ZSCR	551	030-1	NA	'054	A2C53388687	A2C81542300	01	A2C53342620	1	3011	054	 	1301	pcb DC main	53	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4995018474
677183	27/10/2015	ZSCR	551	030-1	NA	'054	A2C53429875	A2C86852400	#N/A	A2C53429875A	4	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	99	HALB	S.Real	679.24	PS_HYUNDAI_.	NO	4995019070
677185	27/10/2015	ZSCR	551	022-2	NA	'054	A2C81542300	A2C81542300		A2C81542300	17	3011	054	 	1222	ACU CHRJC MY13 M30 22 12 0 1 0 000	53	FERT	NA	8093.19	PS_ARAMIS 2013_.	NO	
677186	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C9663160092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	179	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
677187	27/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	NA	A2C9663160092	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	179	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
677188	27/10/2015	ZSCR	551	030-1	NA	'054	A2C53416946	5WK44508	#N/A	A2C53417068A	1	3011	054	 	1301	VW10 circuit board assy 8FL SMD Top	30	HALB	S.Real	175.99	PS_VW10 LC_.	NO	4995016026
677189	27/10/2015	ZSCR	551	030-1	NA	'054	5WK44292	5WK44292	01	A2C53395077	1	3011	054	 	1301	pcb assy	13	HALB	S.Real	71.83	OC_BOSE BMW_A.ANA TAPIA	NO	4995020741
