No.Item	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40013010	2	3011	050		1351	"D SC/SBAS16LT3,70V,200mA,SOT23"		ROH	NA	0.14	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40012693	3	3011	050		1351	"T FET/NUD3124DMT1,MOS,SMALLSIGNAL,TSOP6"		ROH	NA	1.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C00062609	3	3011	050		1351	"IC SMART POW/VND5E025NAY-E,PowerSSO-36"		ROH	NA	19.77	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C00061943	5	3011	050		1351	"IC SMART POW/VN5E010NAHTR-E,7 pins HPAK,"		ROH	NA	23.2	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C00051824	2	3011	050		1351	"12V,500mW,SOD123,ZENER/MMSZ5242BT"		ROH	NA	0.26	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C00039225	2	3011	050		1351	"1,36V,16mOhm,PowerSSO-12,GENERAL PURPOSE"		ROH	NA	9.38	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C00030945	2	3011	050		1351	"4,EQ ISO,konvex 1206,100K,5%,63mW,NET RE"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C00020895	3	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40006088	2	3011	050		1351	"C ELEC,AL,330uF,20%,35V"		ROH	NA	2.38	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40007145	5	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,-"		ROH	NA	0.1	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40007146	2	3011	050		1351	"C CER,X7R,220nF,10%,16V,C0603,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40007141	24	3011	050		1351	"C CER,X7R,10nF,10%,16V,0603,-"		ROH	NA	0.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40007095	2	3011	050		1351	"C CER,X7R,47nF,5%,16V,-TBD-,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40007061	2	3011	050		1351	"C CER,C0G,100pF,5%,50V,0603,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40000930	2	3011	050		1351	"C CER,C0G,100pF,5%,50V,0402,-"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40001174	2	3011	050		1351	"C CER,C0G,220pF,5%,50V,0402,++ only for"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40007014	3	3011	050		1351	"C CER,C0G,15pF,1%,50V,0402,-"		ROH	NA	0.09	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40006979	79	3011	050		1351	"C CER,X7R,22nF,10%,100V,0805,-"		ROH	NA	3.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40006972	13	3011	050		1351	"C CER,X7R,100nF,10%,50V,0805,-"		ROH	NA	0.65	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40002302	2	3011	050		1351	"R LIN,24K9,1%,TK100,63mW,0402"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40018397	7	3011	050		1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40013523	8	3011	050		1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40018394	26	3011	050		1351	"R LIN,10K,5%,TK250,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40012166	3	3011	050		1351	"R LIN,499K,1%,TK100,100mW,0603"		ROH	NA	0.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40002161	3	3011	050		1351	"R LIN,270R,5%,TK200,100mW,0603"		ROH	NA	0.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40002209	5	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.05	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40012149	3	3011	050		1351	"R LIN,133K,1%,TK100,100mW,0603"		ROH	NA	0.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40020185	2	3011	050		1351	"R LIN,3K24,1%,TK100,250mW,1206"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40012049	19	3011	050		1351	"R LIN,1K3,5%,TK200,330mW,1210"		ROH	NA	0.95	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40001999	3	3011	050		1351	"R LIN,10R,5%,TK200,750mW,2010"		ROH	NA	0.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40002004	2	3011	050		1351	"R LIN,1K3,5%,TK200,750mW,2010"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40002006	3	3011	050		1351	"R LIN,2K2,5%,TK200,750mW,2010"		ROH	NA	0.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40003069	3	3011	050		1351	"R LIN,2K21,1%,TK100,100mW,0603"		ROH	NA	0.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40012032	6	3011	050		1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40012011	2	3011	050		1351	"R LIN,2K2,5%,TK200,250mW,1206"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40012025	2	3011	050		1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53429643	4	3011	050		1351	SPDJB ANTENNA		ROH	NA	60.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53429649	4	3011	050		1351	"TERM,CONN,F,6CONT,CONNECTORS, FORK"		ROH	NA	23.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53397124	14	3011	050		1351	LOCTITE SOLDERPASTE SN62 RP15		ROH	NA	12.6	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53429652	99	3011	050		1351	"TERM,0CONT,CONNECTORS, DL 0.64MM AUTOHEA"		ROH	NA	6.93	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53429645	4	3011	050		1351	"14 TERM,CONNECTORS, DL 0.64MM AUTOHEA"		ROH	NA	9.2	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53429651	29	3011	050		1351	"TERM,0CONT,CONNECTORS, DL 1.14MM AUTOHEA"		ROH	NA	10.15	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40017235	4	3011	050		1351	"Q QUARTZ/-,8MHz,5032"		ROH	NA	9.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53429644	8	3011	050		1351	"26 TERM,CONNECTORS, DL 0.64MM AUTOHEA"		ROH	NA	43.2	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007008	4	3011	050		1351	"C CER,C0G,2.2pF,0.1pF,50V,0402,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00057184	4	3011	050		1351	"L COIL/Wire wound Chip Inductor,23nH,0A,"		ROH	NA	1.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40016773	4	3011	050		1351	"IC SMART POW/VN5050K,TSSOP,2,41V,50mOhm,"		ROH	NA	19.56	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00046612	4	3011	050		1351	"S912XET256J2MALR,2M53J,112 LQFP,FLASH,16"		ROH	NA	101.44	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40009981	4	3011	050		1351	"D ZEN/SZMMSZ4690T3,0V,500mW,SOD123"		ROH	NA	0.52	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007759	4	3011	050		1351	"D SUP/TPSMC43A/57T,DO-214AB"		ROH	NA	3.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40014024	4	3011	050		1351	"IC VOLT REG/TLE4275D,6.73 X 10.28 / 4.57"		ROH	NA	11.52	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40017073	4	3011	050		1351	"IC BUS DRIV/TJA1040T,SOIC8"		ROH	NA	10.52	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40016829	4	3011	050		1351	"IC OTH/MAX1471ATJ, ASK/FSK Receiver 315/"		ROH	NA	48.96	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40015931	4	3011	050		1351	"Q SAW,FILTER,315MHz,TBD"		ROH	NA	15.76	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40015930	4	3011	050		1351	"OTH PAS/10.7MHZ NOM,CERAMIC FILTER"		ROH	NA	20.64	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00010059	8	3011	050		1351	"F BEAD/BLM18A,700mOhm,1KOhm,100mA,SMD"		ROH	NA	0.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40005535	46	3011	050		1351	"R NET,200K,5%,63mW,1206"		ROH	NA	1.38	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40005533	70	3011	050		1351	"R NET,120K,5%,63mW,1206"		ROH	NA	2.1	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40005523	25	3011	050		1351	"R NET,10K,5%,63mW,1206"		ROH	NA	0.5	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40005516	8	3011	050		1351	"R NET,270R,5%,63mW,1206"		ROH	NA	0.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40014130	4	3011	050		1351	"IC VOLT REG/LM317LBD,SO8"		ROH	NA	3.96	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40016614	25	3011	050		1351	"IC LOGIC/MC14021BD,SOIC16"		ROH	NA	20	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007573	8	3011	050		1351	"D REC/S2G-002/5BT,0V,0A,5.59 X 3.81,0s"		ROH	NA	2.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40009862	4	3011	050		1351	"D ZEN/-,47V,225mW,SOT 23"		ROH	NA	0.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40017458	4	3011	050		1351	"Q QUARTZ/1CE09509,9.509MHz,8045"		ROH	NA	9.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012828	8	3011	050		1351	"T FET/VNN1NV04,MOS,POWER,SOT223"		ROH	NA	10.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007730	12	3011	050		1351	"D SUP/MMBZ27VALT1,SOT23"		ROH	NA	1.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40013017	4	3011	050		1351	"D SC/MBR0540T3,40V,500mA,SOD123"		ROH	NA	0.88	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40010597	17	3011	050		1351	"T BIP/-,SOT23"		ROH	NA	1.7	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40010832	12	3011	050		1351	"T BIP/SMBT1294,SOT23"		ROH	NA	1.2	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40010577	12	3011	050		1351	"D REC/-,80V,200mA,SOT23-MOTOROLA,0s"		ROH	NA	0.84	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007534	17	3011	050		1351	"D REC/SBAW56LT3,0V,0A,TBD,0s"		ROH	NA	1.19	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53041498	4	3011	050		1351	"1,NPN,RET,R<b>=10k,R<e-b>=10k, 100mA,50V"		ROH	NA	0.32	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40010805	4	3011	050		1351	"T BIP/BCP53T1,TBD"		ROH	NA	1.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007720	4	3011	050		1351	"D SUP/U5ZA27C(TE24L),10.50 X 16.00"		ROH	NA	16.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40013010	8	3011	050		1351	"D SC/SBAS16LT3,70V,200mA,SOT23"		ROH	NA	0.56	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012693	17	3011	050		1351	"T FET/NUD3124DMT1,MOS,SMALLSIGNAL,TSOP6"		ROH	NA	10.2	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00051824	8	3011	050		1351	"12V,500mW,SOD123,ZENER/MMSZ5242BT"		ROH	NA	1.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00061943	25	3011	050		1351	"IC SMART POW/VN5E010NAHTR-E,7 pins HPAK,"		ROH	NA	116	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00062609	17	3011	050		1351	"IC SMART POW/VND5E025NAY-E,PowerSSO-36"		ROH	NA	112.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00039225	8	3011	050		1351	"1,36V,16mOhm,PowerSSO-12,GENERAL PURPOSE"		ROH	NA	37.52	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00019139	4	3011	050		1351	"47UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	4.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00020895	17	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	1.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00030945	8	3011	050		1351	"4,EQ ISO,konvex 1206,100K,5%,63mW,NET RE"		ROH	NA	0.32	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40015034	4	3011	050		1351	"L COIL/150N,150nH,240mA,SMD"		ROH	NA	1.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40015025	4	3011	050		1351	"L COIL/27N,27nH,600mA,SMD"		ROH	NA	1.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40015015	4	3011	050		1351	"L COIL/12N,12nH,700mA,SMD"		ROH	NA	1.44	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40006088	12	3011	050		1351	"C ELEC,AL,330uF,20%,35V"		ROH	NA	14.28	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007146	12	3011	050		1351	"C CER,X7R,220nF,10%,16V,C0603,-"		ROH	NA	0.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40006979	402	3011	050		1351	"C CER,X7R,22nF,10%,100V,0805,-"		ROH	NA	16.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007145	25	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,-"		ROH	NA	0.5	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007141	124	3011	050		1351	"C CER,X7R,10nF,10%,16V,0603,-"		ROH	NA	2.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007095	8	3011	050		1351	"C CER,X7R,47nF,5%,16V,-TBD-,-"		ROH	NA	0.32	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007094	4	3011	050		1351	"C CER,X7R,1.5nF,5%,16V,-TBD-,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007092	4	3011	050		1351	"C CER,X7R,470pF,5%,16V,-TBD-,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007087	4	3011	050		1351	"C CER,X7R,3.3nF,5%,25V,-TBD-,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007061	8	3011	050		1351	"C CER,C0G,100pF,5%,50V,0603,-"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001174	8	3011	050		1351	"C CER,C0G,220pF,5%,50V,0402,++ only for"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007021	4	3011	050		1351	"C CER,C0G,160pF,5%,50V,0402,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40000930	12	3011	050		1351	"C CER,C0G,100pF,5%,50V,0402,-"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007020	4	3011	050		1351	"C CER,C0G,75pF,5%,50V,0402,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007015	4	3011	050		1351	"C CER,C0G,33pF,1%,50V,0402,-"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007014	17	3011	050		1351	"C CER,C0G,15pF,1%,50V,0402,-"		ROH	NA	0.51	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40006996	4	3011	050		1351	"C CER,X7R,4.7nF,10%,50V,0805,-"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40000569	4	3011	050		1351	"C CER,C0G,3.3pF,0.1pF,50V,0402,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40006972	66	3011	050		1351	"C CER,X7R,100nF,10%,50V,0805,-"		ROH	NA	3.3	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002302	8	3011	050		1351	"R LIN,24K9,1%,TK100,63mW,0402"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001030	4	3011	050		1351	"R LIN,120K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40018394	132	3011	050		1351	"R LIN,10K,5%,TK250,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40018397	37	3011	050		1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40013523	46	3011	050		1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002209	25	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.25	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002161	17	3011	050		1351	"R LIN,270R,5%,TK200,100mW,0603"		ROH	NA	0.17	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40003069	17	3011	050		1351	"R LIN,2K21,1%,TK100,100mW,0603"		ROH	NA	0.17	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012149	17	3011	050		1351	"R LIN,133K,1%,TK100,100mW,0603"		ROH	NA	0.17	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012166	17	3011	050		1351	"R LIN,499K,1%,TK100,100mW,0603"		ROH	NA	0.17	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012081	12	3011	050		1351	"R LIN,13R,1%,TK100,100mW,0603"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001809	4	3011	050		1351	"R LIN,1K,1%,TK100,125mW,0805+++PLEASE US"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001843	4	3011	050		1351	"R LIN,182R,1%,TK100,125mW,0805"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
