No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00022910	115	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	1.15	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00022910	1	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00024522	1	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.1	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00025363	1	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00030941	38	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	1.52	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00030941	447	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	17.88	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00030941	96	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	3.84	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00030941	149	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	5.96	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00030941	97	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	3.88	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00031577	2	"C CER,C0G,10pF,1%,50V,0402,Sn/RF applica"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00032177	6	"300R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00032177	107	"300R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.07	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00032489	53	"2.2uF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	9.54	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00032489	39	"2.2uF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	7.02	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00032489	34	"2.2uF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	6.12	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00032489	4	"2.2uF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	0.72	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00034010	14	"1.8nF,10%,50V,X7R,0603,CER CAP/"		ROH	NA	0.28	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00034010	15	"1.8nF,10%,50V,X7R,0603,CER CAP/"		ROH	NA	0.3	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00034010	16	"1.8nF,10%,50V,X7R,0603,CER CAP/"		ROH	NA	0.32	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00036493	451	"10nF,10%,100V,X7R,0603,Sn,CER CAP/C1608X"		ROH	NA	13.53	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00036493	526	"10nF,10%,100V,X7R,0603,Sn,CER CAP/C1608X"		ROH	NA	15.78	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00036493	136	"10nF,10%,100V,X7R,0603,Sn,CER CAP/C1608X"		ROH	NA	4.08	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00036848	1	"100R,5%,TK300,62.5mW,0402,LIN RES/CR1/16"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00036848	1	"100R,5%,TK300,62.5mW,0402,LIN RES/CR1/16"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00036926	15	"30K1,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.15	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00036971	3	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	0.03	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00036971	277	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	2.77	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00036971	10	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	0.1	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00036971	71	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	0.71	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00036971	41	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	0.41	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00037142	2	"1K,1%,TK100,250mW,1206,LIN RES/CR1/8 100"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00037142	98	"1K,1%,TK100,250mW,1206,LIN RES/CR1/8 100"		ROH	NA	1.96	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00037142	4	"1K,1%,TK100,250mW,1206,LIN RES/CR1/8 100"		ROH	NA	0.08	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00037142	3	"1K,1%,TK100,250mW,1206,LIN RES/CR1/8 100"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00037248	2	"2K,5%,TK200,250mW,1210,LIN RES/CR1/4 202"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00040170	193	"12V,225mW,SOT-23,ZENER/SZBZX84C12LT3"		ROH	NA	17.37	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00040170	445	"12V,225mW,SOT-23,ZENER/SZBZX84C12LT3"		ROH	NA	40.05	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00040170	141	"12V,225mW,SOT-23,ZENER/SZBZX84C12LT3"		ROH	NA	12.69	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00040170	125	"12V,225mW,SOT-23,ZENER/SZBZX84C12LT3"		ROH	NA	11.25	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00041099	41	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	4.92	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00041099	583	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	69.96	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00041099	11	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	1.32	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00041099	61	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	7.32	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00041099	19	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	2.28	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00041666	7	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.07	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00041666	12	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.12	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00041666	3	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.03	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00041666	5	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00042267	41	"10K,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	9.43	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00042267	93	"10K,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	21.39	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00044062	13	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	4.68	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00044062	15	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	5.4	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00045061	1	"200K,0.1%,TK25,62.5mW,0603,LIN RES/RT"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00048196	48	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	6.24	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00048196	328	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	42.64	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00048205	3	4 channel 256 position Digital Potentiom		ROH	NA	57.03	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00052460	2	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	3.22	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00052460	5	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	8.05	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00052460	2	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	3.22	ES_V8 V10_ALVARO MEDINA	NO	4963087633	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00052465	42	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/NCV200"		ROH	NA	87.36	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00052465	66	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/NCV200"		ROH	NA	137.28	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00052465	65	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/NCV200"		ROH	NA	135.2	ES_V8 V10_ALVARO MEDINA	NO	4963087479	
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00052465	11	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/NCV200"		ROH	NA	22.88	ES_V8 V10_ALVARO MEDINA	NO	4963087716	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00003403	169	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	1.69	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00003403	5	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00003403	20	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.2	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00003403	23	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.23	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00003403	5	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003413	37	"R LIN,47K,5%,TK200,125mW,0805"		ROH	NA	0.37	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00003426	24	"R LIN,3K,5%,TK200,125mW,0805"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00003426	61	"R LIN,3K,5%,TK200,125mW,0805"		ROH	NA	0.61	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00003426	25	"R LIN,3K,5%,TK200,125mW,0805"		ROH	NA	0.25	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00003426	4	"R LIN,3K,5%,TK200,125mW,0805"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003551	5	"R LIN,10K,1%,TK50,250mW,MINIMELF0204"		ROH	NA	0.4	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00003580	11	"33K2,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.88	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00003852	61	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00003852	6	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00003852	11	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00003852	45	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00003852	22	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003852	9	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00003852	5	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00004144	59	"7K68,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.18	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00004144	4	"7K68,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.08	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00004144	1	"7K68,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00004144	3	"7K68,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00004147	13	"40K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.26	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00004147	27	"40K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.54	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00004147	2	"40K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00004345	4	"R JUMP,0R02,250mW,2.5A,1206+++Please use"		ROH	NA	0.12	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00004454	112	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	3.36	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00004454	114	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	3.42	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00004454	8	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00004454	4	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.12	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00004486	5	"R LIN,470K,1%,TK100,100mW,0603"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00006721	7	"174K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.07	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00007529	44	"49K9,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.44	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00007529	256	"49K9,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	2.56	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00007529	98	"49K9,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.98	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00007529	96	"49K9,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.96	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00007529	1	"49K9,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00007529	94	"49K9,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.94	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00010124	1	"6K8,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00010447	13	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.13	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00010733	400	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	580	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00010733	187	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	271.15	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00010733	27	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	39.15	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00010733	88	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	127.6	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00010738	4	"1nF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00010738	19	"1nF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.19	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00010738	1	"1nF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00011076	18	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.36	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00011698	1	"100pF,5%,200V,C0G,0805,TINNED,CER CAP/on"		ROH	NA	0.11	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00016702	6	"R LIN,10R,5%,TK200,63mW,0402"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00018230	1	"400V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.17	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00019350	22	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	25.74	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00019350	9	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	10.53	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00019350	40	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	46.8	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
