No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	 	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
641310	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641311	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641312	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641313	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641314	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641315	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641316	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641317	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641318	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641319	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641320	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641321	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641322	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641323	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641351	14/07/2015	ZSCR	551	030-1	NA	'054	A2C85841502	A2C85841502	#N/A	A2C814558000192	12	3011	054	 	1301	pcb assy RENT4 V01 (SW 02) BOT	#N/A	HALB	S.Real/AutoBF	951.84	PS_RENAULT_.	NO	4991580537
641353	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	4	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	1129.52	PS_CHRYSLER MY2013_.	NO	4991582914
641355	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	2	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	228.78	PS_CHRYSLER MY2013_.	NO	4991580432
641357	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53388687	5WY90220	01	A2C53342620	1	3011	054	 	1301	pcb DC main	#N/A	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4991582990
641358	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53388687	5WY90220	01	A2C53342620	1	3011	054	 	1301	pcb DC main	#N/A	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4991582990
641359	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53388687	5WY90220	01	A2C53342620	1	3011	054	 	1301	pcb DC main	#N/A	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4991582990
641360	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53388687	5WY90220	01	A2C53342620	1	3011	054	 	1301	pcb DC main	#N/A	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	4991582990
641363	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412213	5WY88020	#N/A	A2C53412223	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO	4991582793
641364	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412213	5WY88020	#N/A	A2C53412223	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO	4991582793
641366	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412213	5WY88020	#N/A	A2C53412223	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO	4991582793
641369	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412213	5WY88020	#N/A	A2C53412223	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO	4991582793
641371	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412213	5WY88020	#N/A	A2C53412223	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO	4991582793
641373	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412223	5WY88020	#N/A	A2C31748900	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real/AutoBF	65.77	PSAD_GM BRASIL_A.ANA TA	NO	4991580446
641374	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412223	5WY88020	#N/A	A2C31748900	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real/AutoBF	65.77	PSAD_GM BRASIL_A.ANA TA	NO	4991580446
641375	14/07/2015	ZSCR	551	030-1	NA	'054	A2C53412223	5WY88020	#N/A	A2C31748900	1	3011	054	 	1301	circuit board assy	#N/A	HALB	S.Real/AutoBF	65.77	PSAD_GM BRASIL_A.ANA TA	NO	4991580446
641376	14/07/2015	ZSCR	551	030-1	NA	'054	A2C89711901	A2C89711901	#N/A	A2C8302110193	1	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	#N/A	HALB	S.Real	260.72	PSAD_ARMIN_.	NO	
641378	14/07/2015	ZSCR	551	030-1	NA	'054	A2C89711901	A2C89711901	#N/A	A2C8302110193	1	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	#N/A	HALB	S.Real	260.72	PSAD_ARMIN_.	NO	
641380	14/07/2015	ZSCR	551	030-1	NA	'054	A2C89711901	A2C89711901	#N/A	A2C8302110193	2	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	#N/A	HALB	S.Real	521.44	PSAD_ARMIN_.	NO	
641384	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C96631400	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1	#N/A	HALB	S.Real	457.65	PS_ARAMIS III_.	NO	
641386	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000093	A2C96810400	#N/A	A2C9841000093	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	395.76	PS_SDM30_.	NO	
641388	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000093	A2C96810400	#N/A	A2C9841000093	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	395.76	PS_SDM30_.	NO	
641389	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9840980093	A2C96810200	#N/A	A2C9840980093	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	366.6	PS_SDM30_.	NO	
641390	14/07/2015	ZSCR	551	030-1	NA	'054	A2C81542300	A2C81542300	01	A2C81543200	1	3011	054	 	1301	pcb assy	#N/A	HALB	S.Real	442.38	PS_SDM30_.	NO	4991583271
641399	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641400	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641401	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641402	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641404	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641406	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641408	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641409	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641411	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641414	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641415	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641418	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641431	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000093	A2C96810400	#N/A	A2C9841000093	2	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	791.52	PS_SDM30_.	NO	
641433	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000093	A2C96810400	#N/A	A2C9841000093	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	395.76	PS_SDM30_.	NO	
641435	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C96631400	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1	#N/A	HALB	S.Real	457.65	PS_ARAMIS III_.	NO	
641437	14/07/2015	ZSCR	551	030-1	NA	'054	A2C81542300	A2C81542300	01	A2C81543200	1	3011	054	 	1301	pcb assy	#N/A	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4991583271
641439	14/07/2015	ZSCR	551	030-1	NA	'054	A2C83020900	A2C83020900	#N/A	A2C83021100	2	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex	#N/A	HALB	S.Real/AutoBF	699.94	PSAD_ARMIN_.	NO	4991580550
641440	14/07/2015	ZSCR	551	030-1	NA	'054	5WY90360	5WY90360	#N/A	A2C34805100	1	3011	054	 	1301	pcb assy	#N/A	HALB	S.Real/AutoBF	171.33	PSAD_GM BRASIL_A.ANA TA	NO	4991580481
641441	14/07/2015	ZSCR	551	030-1	NA	'054	5WY90360	5WY90360	#N/A	A2C34805100	1	3011	054	 	1301	pcb assy	#N/A	HALB	S.Real/AutoBF	171.33	PSAD_GM BRASIL_A.ANA TA	NO	4991580481
641443	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C9663140093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1 SMD TOP	#N/A	HALB	S.Real	389.68	PS_ARAMIS III_.	NO	
641444	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C9663140093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1 SMD TOP	#N/A	HALB	S.Real	389.68	PS_ARAMIS III_.	NO	
641445	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C9663140093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1 SMD TOP	#N/A	HALB	S.Real	389.68	PS_ARAMIS III_.	NO	
641446	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C9663140093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1 SMD TOP	#N/A	HALB	S.Real	389.68	PS_ARAMIS III_.	NO	
641447	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C9663140093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1 SMD TOP	#N/A	HALB	S.Real	389.68	PS_ARAMIS III_.	NO	
641448	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C9663140093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1 SMD TOP	#N/A	HALB	S.Real	389.68	PS_ARAMIS III_.	NO	
641449	14/07/2015	ZSCR	551	030-1	NA	'054	A2C86816904	A2C86816904	#N/A	A2C9663140092	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1 SMD BOT	#N/A	HALB	S.Real/AutoBF	83.73	PS_ARAMIS III_.	NO	4991580665
641450	14/07/2015	ZSCR	551	030-1	NA	'054	A2C83021100	A2C74675900	#N/A	A2C8302110093	1	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	#N/A	HALB	S.Real	259.9	PSAD_ARMIN_.	NO	4991583053
641459	14/07/2015	ZSCR	551	030-1	NA	'054	5WY89350	5WY89350	01	A2C31080700	1	3011	054	 	1301	airbag	#N/A	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4991582914
641461	14/07/2015	ZSCR	551	030-1	NA	'054	A2C8327790092	A2C82735100	#N/A	A2C83277500	4	3011	054	 	1301	pcb	#N/A	ROH	NA	96.56	PS_SDM30_.	NO	4991583348
641462	14/07/2015	ZSCR	551	030-1	NA	'054	A2C8145580092	A2C80612810	#N/A	A2C81455600	12	3011	054	 	1301	pcb 4-lay FR-4 ImSn	#N/A	ROH	NA	142.68	PS_RENAULT_.	NO	4991583178
641465	14/07/2015	ZSCR	551	030-1	NA	'054	A2C8327790092	A2C82735100	#N/A	A2C83277500	8	3011	054	 	1301	pcb	#N/A	ROH	NA	193.12	PS_SDM30_.	NO	4991583348
641466	14/07/2015	ZSCR	551	030-1	NA	'054	A2C8327790092	A2C82735100	#N/A	A2C83277500	8	3011	054	 	1301	pcb	#N/A	ROH	NA	193.12	PS_SDM30_.	NO	4991583348
641472	14/07/2015	ZSCR	551	034-9	NA	'054	A2C96810400	A2C96810400	#N/A	A2C96810400	3	3011	054	 	1349	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	#N/A	FERT	NA	1419.48	PS_SDM30_.	NO	4991580765
641473	14/07/2015	ZSCR	551	040-1	NA	'054	A2C80644604	A2C80644604	#N/A	A2C95923700	1	3011	054	 	1401	pcb assy DAGARM3 V14-1	#N/A	HALB	S.Real	460.28	PS_ARAMIS III_.	NO	4991583219
641474	14/07/2015	ZSCR	551	040-1	NA	'054	A2C98410000	A2C96810400	#N/A	A2C98410000	1	3011	054	 	1401	pcb assy GMSDM30	#N/A	HALB	S.Real	399.51	PS_SDM30_.	NO	
641475	14/07/2015	ZSCR	551	040-2	NA	'054	5WY89350	5WY89350	01	5WY89350	1	3011	054	 	1402	Chrysler RTRM DOM ORC MY13	01	FERT	NA	368.75	PS_CHRYSLER MY2013_.	NO	4991580996
641476	14/07/2015	ZSCR	551	040-5	NA	'054	5WY89350	5WY89350	01	5WY89350	2	3011	054	 	1405	Chrysler RTRM DOM ORC MY13	01	FERT	NA	737.5	PS_CHRYSLER MY2013_.	NO	4991581477
641478	14/07/2015	ZSCR	551	040-5	NA	'054	A2C86852400	A2C86852400	#N/A	A2C86851900	1	3011	054	 	1405	multipoint connector 66P H 2SYS 5005	#N/A	ROH	NA	30.76	PS_HYUNDAI_.	NO	4991582672
641480	14/07/2015	ZSCR	551	040-3	NA	'054	A2C87074800	A2C87074800	#N/A	A2C83145200	20	3011	054	 	1403	certification label identificati	#N/A	ROH	NA	6	PS_SDM30_.	NO	
641482	14/07/2015	ZSCR	551	034-9	NA	'054	A2C85841502	A2C85841502	#N/A	A2C8145580001	1	3011	054	 	1349	pcb assy RENT4 V01 (SW 02)	#N/A	HALB	S.Real	134.1	PS_RENAULT_.	NO	
641483	14/07/2015	ZSCR	551	034-9	NA	'054	A2C96810400	A2C96810400	#N/A	A2C96810400	4	3011	054	 	1349	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	#N/A	FERT	NA	1892.64	PS_SDM30_.	NO	4991580765
641507	14/07/2015	ZSCR	551	040-1	NA	'054	A2C86852400	A2C86852400	#N/A	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	#N/A	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	4991582672
641509	14/07/2015	ZSCR	551	040-3	NA	'054	5WK43952	5WK43952	#N/A	A2C53245952	1	3011	054	 	1403	"housing FIP 152,0x 135,7"	#N/A	ROH	NA	24.25	PS_ARAMIS III_.	NO	4991582250
641509	14/07/2015	ZSCR	551	040-3	NA	'054	5WK43952	5WK43952	#N/A	A2C53371768	8	3011	054	 	1403	cover FIP T GY	#N/A	ROH	NA	24.08	PS_ARAMIS III_.	NO	4991582250
641517	14/07/2015	ZSCR	551	040-3	NA	'054	A2C96810400	A2C96810400	#N/A	A2C96810400	2	3011	054	 	1403	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	#N/A	FERT	NA	946.32	PS_SDM30_.	NO	4991581451
641526	14/07/2015	ZSCR	551	040-5	NA	'054	A2C85841502	A2C85841502	#N/A	A2C53427677	1	3011	054	 	1405	pin header 50P H 2R PF 7036 D-F	#N/A	ROH	NA	10.73	PS_RENAULT_.	NO	
641527	14/07/2015	ZSCR	551	040-5	NA	'054	A2C83711000	A2C83711000	#N/A	A2C85779300	1	3011	054	 	1405	pin header 90/ 67P H 3R PF YE XI	#N/A	ROH	NA	37.21	PS_VW20 MQB_.	NO	
641538	14/07/2015	ZSCR	551	040-3	NA	'054	A2C80612810	A2C80612810	#N/A	A2C81455800	2	3011	054	 	1403	pcb assy RENT4 V01	#N/A	HALB	S.Real	269.24	PS_RENAULT_.	NO	4991583178
641551	14/07/2015	ZSCR	551	034-9	NA	'054	A2C91764100	A2C91764100	#N/A	A2C91764100	1	3011	054	 	1349	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	#N/A	FERT	NA	335.11	PS_SDM30_.	NO	4991580729
641551	14/07/2015	ZSCR	551	034-9	NA	'054	A2C96810100	A2C96810100	#N/A	A2C96810100	4	3011	054	 	1349	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	#N/A	FERT	NA	1336.48	PS_SDM30_.	NO	4991580755
641551	14/07/2015	ZSCR	551	034-9	NA	'054	A2C96810400	A2C96810400	#N/A	A2C96810400	1	3011	054	 	1349	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	#N/A	FERT	NA	473.16	PS_SDM30_.	NO	4991580765
641553	14/07/2015	ZSCR	551	034-9	NA	'054	A2C91764400	A2C91764400	#N/A	A2C91764400	1	3011	054	 	1349	ACU MY14 S15 18 XX 0 1 0 000	#N/A	FERT	NA	474.09	PS_SDM30_.	NO	4991580748
641553	14/07/2015	ZSCR	551	034-9	NA	'054	A2C96810400	A2C96810400	#N/A	A2C96810400	2	3011	054	 	1349	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	#N/A	FERT	NA	946.32	PS_SDM30_.	NO	4991580765
641559	14/07/2015	ZSCR	551	034-9	NA	'054	A2C91764400	A2C91764400	#N/A	A2C91764400	9	3011	054	 	1349	ACU MY14 S15 18 XX 0 1 0 000	#N/A	FERT	NA	4266.81	PS_SDM30_.	NO	4991580748
641559	14/07/2015	ZSCR	551	034-9	NA	'054	A2C96810400	A2C96810400	#N/A	A2C96810400	39	3011	054	 	1349	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	#N/A	FERT	NA	18453.24	PS_SDM30_.	NO	4991580765
641560	14/07/2015	ZSCR	551	040-3	NA	'054	A2C91764400	A2C91764400	#N/A	A2C91764400	8	3011	054	 	1403	ACU MY14 S15 18 XX 0 1 0 000	#N/A	FERT	NA	3792.72	PS_SDM30_.	NO	4991581383
641563	14/07/2015	ZSCR	551	030-1	NA	'054	A2C80644604	A2C80644604	#N/A	A2C9592370093	6	3011	054	 	1301	pcb assy DAGARM3 V14-1 SMD TOP	#N/A	HALB	S.Real	2353.86	PS_ARAMIS III_.	NO	4991583219
641564	14/07/2015	ZSCR	551	030-1	NA	'054	A2C8327800092	A2C82735200	#N/A	A2C83277500	4	3011	054	 	1301	pcb	#N/A	ROH	NA	96.56	PS_SDM30_.	NO	4991583363
641567	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9257220093	A2C91764000	#N/A	A2C9257220092	1	3011	054	 	1301	pcb assy GMSDM30 Bottom	#N/A	HALB	S.Real/AutoBF	82.74	PS_SDM30_.	NO	4991580578
641568	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9257230093	A2C91764100	#N/A	A2C9257230092	1	3011	054	 	1301	pcb assy GMSMD30 Bottom	#N/A	HALB	S.Real/AutoBF	82.64	PS_SDM30_.	NO	4991580591
641570	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9257230093	A2C91764100	#N/A	A2C9257230092	1	3011	054	 	1301	pcb assy GMSMD30 Bottom	#N/A	HALB	S.Real/AutoBF	82.64	PS_SDM30_.	NO	4991580591
641571	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641572	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000092	A2C96810400	#N/A	A2C9841000092	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4991580638
641573	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000093	A2C96810400	#N/A	A2C9841000093	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	395.76	PS_SDM30_.	NO	
641574	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000093	A2C96810400	#N/A	A2C9841000093	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	395.76	PS_SDM30_.	NO	
641576	14/07/2015	ZSCR	551	030-1	NA	'054	A2C9841000093	A2C96810400	#N/A	A2C9841000093	1	3011	054	 	1301	pcb assy GMSDM30	#N/A	HALB	S.Real	395.76	PS_SDM30_.	NO	
641577	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641578	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641579	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641580	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641581	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641582	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641584	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641586	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	#N/A	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4991582914
641589	14/07/2015	ZSCR	551	030-1	NA	'054	A2C31080700	5WY89360	01	A2C3108070092	1	3011	054	 	1301	SMT Bot Chrysler RT ORC MY13	#N/A	HALB	S.Real/AutoBF	114.39	PS_CHRYSLER MY2013_.	NO	4991580432
641591	14/07/2015	ZSCR	551	030-1	NA	'054	A2C80644604	A2C80644604	#N/A	A2C9592370093	1	3011	054	 	1301	pcb assy DAGARM3 V14-1 SMD TOP	#N/A	HALB	S.Real	392.31	PS_ARAMIS III_.	NO	4991583219
