No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00004830	24	3011	050		1351	"TRANSCEIVER,CAN,SO8,BUS DRIVER IC/82C250"		ROH	NA	74.4	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00006416	2	3011	050		1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"		ROH	NA	0.18	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00007979	5	3011	050		1351	"2K1,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.05	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00010853	1	3011	050		1351	"3.6KW,24V,DO218,SUP DIODE/SM5S24A autom"		ROH	NA	4.74	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00011234	32	3011	050		1351	"200V,8A,1,FAST,TO-263AB,RECT DIODE/FESB8"		ROH	NA	89.28	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00011306	10	3011	050		1351	"1,N_CHAN,MOS,POWER,55V,20A,23mOhm,TO252/"		ROH	NA	21	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00011855	2	3011	050		1351	"47uF,20%,63V,SMD,AL,ELEC CAP/Aluminum El"		ROH	NA	5.04	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00013059	6	3011	050		1351	"1,GATE,SOT353,LOGIC/74HC1G04GW"		ROH	NA	1.38	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00016429	4	3011	050		1351	"IC MEM/AM29F200BB-70SE/T,A1,2MBit,FLASH,"		ROH	NA	34.24	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00018923	2	3011	050		1351	"1nF,2%,150V,C0G,0805,TINNED,CER CAP/"		ROH	NA	0.36	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00019447	1	3011	050		1351	"51uH,800mA,SMD,CAN COIL/++ recommendatio"		ROH	NA	1.48	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00019447	2	3011	050		1351	"51uH,800mA,SMD,CAN COIL/++ recommendatio"		ROH	NA	2.96	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00019575	1	3011	050		1351	"5V,10mA,STEP DOWN,SCT-595,VOLT REG/TLE42"		ROH	NA	2.28	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00020233	3	3011	050		1351	"100nF,10%,50V,X7R,0805,TINNED,CER CAP/++"		ROH	NA	0.48	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00020341	17	3011	050		1351	"2K15,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.34	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00020866	3	3011	050		1351	"10nF,10%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.09	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00021528	201	3011	050		1351	"1,NPN,NORMAL,70mA,50V,SOT323,BIP/PDTC144"		ROH	NA	20.1	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00022325	1	3011	050		1351	"600W,5.8V,DO214AA,SUP DIODE/TPSMB6.8"		ROH	NA	0.4	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00022325	4	3011	050		1351	"600W,5.8V,DO214AA,SUP DIODE/TPSMB6.8"		ROH	NA	1.6	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00022326	1	3011	050		1351	"600W,13.6V,DO214AA,SUP DIODE/TPSMB16A"		ROH	NA	0.4	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00022951	4	3011	050		1351	"10uF,20%,16V,SMD,TA,ELEC CAP/LOW ESR"		ROH	NA	2	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00030446	8	3011	050		1351	"8.2uH,670mA,SMD,COIL/8.2uH SIMD 1812-T C"		ROH	NA	5.52	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00033648	1	3011	050		1351	"5V,450mA,STEP DOWN,PS020,VOLT REG/ATIC17"		ROH	NA	7.95	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00033648	3	3011	050		1351	"5V,450mA,STEP DOWN,PS020,VOLT REG/ATIC17"		ROH	NA	23.85	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00034058	6	3011	050		1351	"SAK C167CS LM,CA+,QFP144_065,ROMLESS,16b"		ROH	NA	312.18	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00034730	5	3011	050		1351	"SAK-C167CR-LM HA+step, A1, P-MQFP144 ,RO"		ROH	NA	200.9	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00043941	1	3011	050		1351	"13V,800mW,SOD123F,ZENER and 150W TVS/BZD"		ROH	NA	0.53	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00043944	15	3011	050		1351	"8.2V,800mW,SOD123F,ZENER and 150W TVS/BZ"		ROH	NA	7.95	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00044674	1	3011	050		1351	"SRAM,256KBit,32Kx8,35ns,SOP28,-40C,125C,"		ROH	NA	10.67	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C53027346	18	3011	050		1351	"680uH,80mA,SMD,COIL/B82432T1684K"		ROH	NA	12.42	ES_IDM_NORA ANCHONDO	NO	4959215467
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	8800630493	22	3011	050		1351	ETIQUETA CAFE PARA PCB SKREEM RS		ROH	NA	17.6	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00001995	3	3011	050		1351	"10nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.12	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002030	4	3011	050		1351	"47nF,10%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.2	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002144	38	3011	050		1351	"22pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.76	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002208	2	3011	050		1351	"1nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.04	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002236	1	3011	050		1351	"82pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002332	33	3011	050		1351	"330nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.97	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002515	7	3011	050		1351	"22UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	11.69	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002591	14	3011	050		1351	"4.7UF,10%,35V,SMD,TA,ELEC CAP/"		ROH	NA	24.78	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003403	11	3011	050		1351	"4K7,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.11	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00003410	2	3011	050		1351	"R LIN,22K,5%,TK200,125mW,0805"		ROH	NA	0.02	ES_M3C_ARTURO NERI-LOZA	NO	4959217181
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003555	1	3011	050		1351	"59K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00003587	1	3011	050		1351	"1K21,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003616	8	3011	050		1351	"1K5,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.64	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00003685	1	3011	050		1351	"R LIN,10K,5%,TK200,100mW,0603"		ROH	NA	0.01	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003689	3	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.03	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00003691	5	3011	050		1351	"R LIN,1K,5%,TK200,100mW,0603"		ROH	NA	0.05	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00003692	1	3011	050		1351	"R LIN,47K,5%,TK200,100mW,0603"		ROH	NA	0.01	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00003693	2	3011	050		1351	"R LIN,470R,5%,TK200,100mW,0603"		ROH	NA	0.02	ES_M3C_ARTURO NERI-LOZA	NO	4959217181
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00003852	11	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.11	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003852	2	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00003852	25	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.25	ES_M3C_ARTURO NERI-LOZA	NO	4959217181
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00004513	3	3011	050		1351	"470K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.06	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00004714	25	3011	050		1351	"1,0V,0Ohm,SOP20,GENERAL PURPOSE,-,SMART"		ROH	NA	228.5	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00004714	6	3011	050		1351	"1,0V,0Ohm,SOP20,GENERAL PURPOSE,-,SMART"		ROH	NA	54.84	ES_M3C_ARTURO NERI-LOZA	NO	4959217181
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00006792	29	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.32	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00006792	6	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.48	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00006792	30	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.4	ES_M3C_ARTURO NERI-LOZA	NO	4959217181
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00006952	292	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	5.84	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00006952	296	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	5.92	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00006952	149	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	2.98	ES_M3C_ARTURO NERI-LOZA	NO	4959217181
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00008035	1	3011	050		1351	"1,45V,2Ohm,SOP20,GENERAL PURPOSE,quad lo"		ROH	NA	14.2	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00008296	2	3011	050		1351	"8,0V,1.5Ohm,SOP20,GENERAL PURPOSE,LOW SI"		ROH	NA	18.72	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00010683	2	3011	050		1351	"220pF,5%,100V,C0G,0805,TINNED,CER CAP/GR"		ROH	NA	0.12	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00018261	2	3011	050		1351	"TLE6250G,CAN-Transceiver,OTHER IC/CAN-Tr"		ROH	NA	5.82	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00018432	3	3011	050		1351	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	0.66	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00019350	75	3011	050		1351	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	87.75	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00020218	8	3011	050		1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.16	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53352296B	NA	A2C00021338	14	3011	050		1351	"1,N_CHAN,IGBT,POWER,400V,14A,0Ohm,TO263a"		ROH	NA	62.86	ES_M3C_ARTURO NERI-LOZA	NO	4959216806
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00043415	1	3011	050		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	2.51	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172128	26/06/2012	ZSCR	551	035-1	0	A2C53389534T	NA	A2C52058505	1	3011	050		1351	"1,40V,120mOhm,SOT223,GENERAL PURPOSE,LOW"		ROH	NA	2.66	ES_M3C_ARTURO NERI-LOZA	NO	4959217348
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000254	69	3011	050		1351	"11V,350mW,SOT23,ZENER/BZX84-C11/T1"		ROH	NA	6.9	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000305	17	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	8.5	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000376	26	3011	050		1351	"75V,200mA,1,FAST,MINIMELF_D,RECT DIODE/L"		ROH	NA	1.56	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000456	25	3011	050		1351	"1,NPN,NORMAL,100mA,45V,SOT23,BIP/BC847CE"		ROH	NA	2	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000939	14	3011	050		1351	TRANCEIVER: BIDIRECTIONAL BUS T		ROH	NA	134.12	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00001994	48	3011	050		1351	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	9.12	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002073	171	3011	050		1351	"33nF,5%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	8.55	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002296	220	3011	050		1351	"27nF,10%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	11	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00002299	117	3011	050		1351	"2.2nF,10%,200V,X7R,1206,TINNED,CER CAP/"		ROH	NA	22.23	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002498	9	3011	050		1351	"10UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	9	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003451	13	3011	050		1351	"3K9,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.26	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003459	10	3011	050		1351	"150K,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.2	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003459	11	3011	050		1351	"150K,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.22	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003548	20	3011	050		1351	"3K01,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.6	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003825	8	3011	050		1351	"10R,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.08	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003825	87	3011	050		1351	"10R,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.87	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00004200	219	3011	050		1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	4.38	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004255	196	3011	050		1351	"4K53,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.96	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004268	37	3011	050		1351	"510R,1%,TK50,1W,MELF0207,LIN RES/MMB"		ROH	NA	8.88	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00004324	169	3011	050		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	1.69	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004324	269	3011	050		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	2.69	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004361	48	3011	050		1351	"4K32,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.48	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00004496	9	3011	050		1351	"R LIN,33K,1%,TK100,100mW,0603"		ROH	NA	0.09	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00004501	7	3011	050		1351	"150K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.07	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004555	89	3011	050		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.89	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00005529	130	3011	050		1351	"16K2,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.3	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00007058	25	3011	050		1351	"200K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.25	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00007840	42	3011	050		1351	"68uF,20%,10V,SMD,TA,ELEC CAP/B45196"		ROH	NA	41.58	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00008321	25	3011	050		1351	"600V,1A,1,FAST,DO214AC,RECT DIODE/RS1J"		ROH	NA	7	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00010138	1	3011	050		1351	"D SC/SS36,SMC/DO214AB"		ROH	NA	0.79	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00018966	66	3011	050		1351	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	44.22	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00020895	7	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.63	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00021131	51	3011	050		1351	"1,N_CHAN,MOS,POWER,55V,17A,70mOhm,D2PACK"		ROH	NA	93.84	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00021528	5	3011	050		1351	"1,NPN,NORMAL,70mA,50V,SOT323,BIP/PDTC144"		ROH	NA	0.5	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00022662	55	3011	050		1351	"8MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	53.9	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00024053	76	3011	050		1351	"T FET/SQD15N06-42L,MOS,POWER,N_CHAN,55V,"		ROH	NA	118.56	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00024399	5	3011	050		1351	"24K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.05	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00024522	8	3011	050		1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.8	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00024522	6	3011	050		1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.6	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00025918	33	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	5.28	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00026630	9	3011	050		1351	"2.2nF,10%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.18	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00030139	77	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	6.16	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00033510	28	3011	050		1351	"Absolute pressure sensor, 15 to 115kPa,S"		ROH	NA	444.64	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00039600	23	3011	050		1351	"IC LOGIC/74HC11D,SO14"		ROH	NA	10.35	ES_SID904_HERIBERTO SAN	NO	4959216736
