No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
490526	7/15/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00019595	11	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.11	PS_ARAMIS III_F.FERNAND	NO				
490526	7/15/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00019592	114	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	1.14	PS_ARAMIS III_F.FERNAND	NO				
490526	7/15/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00047022	2	"TA CAP,TA,100uF,20%,16V,SMD"		ROH	NA	3.38	PS_ARAMIS III_F.FERNAND	NO				
490532	7/15/2014	ZSCR	551	035-1	0	'054	A2C9449080093	NA	A2C00023789	1	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO				
490532	7/15/2014	ZSCR	551	035-1	0	'054	A2C9449080093	NA	A2C00010249	3	"560R,1%,TK50,1W,MELF0207,LIN RES/"		ROH	NA	0.72	PS_HONDA HRS5_L.LPL AUT	NO				
490538	7/15/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C00019591	6	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.06	PSAD_VW20_L.LPL AUTOMAT	NO				
490538	7/15/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C40005330	14	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PSAD_VW20_L.LPL AUTOMAT	NO				
490538	7/15/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C00019592	17	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.17	PSAD_VW20_L.LPL AUTOMAT	NO				
490538	7/15/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C52003076	1	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	0.32	PSAD_VW20_L.LPL AUTOMAT	NO				
490538	7/15/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C00061961	6	"IC SMART POW/ATIC129_8LOOP_C2,QFP80"		ROH	NA	155.22	PSAD_VW20_L.LPL AUTOMAT	NO				
490538	7/15/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00019591	1	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.01	PSAD_VW20_L.LPL AUTOMAT	NO				
490538	7/15/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C40005330	37	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PSAD_VW20_L.LPL AUTOMAT	NO				
490541	7/15/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00000568	25	"T BIP/BC 847S E6327,SOT363"		ROH	NA	3.5	PSAD_DAIMLER STAR 2_L.L	NO				
490541	7/15/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00062333	1	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"		ROH	NA	2.66	PSAD_DAIMLER STAR 2_L.L	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00032168	5	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.05	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00006616	18	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.18	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00010444	21	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.21	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00039665	1	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	0.27	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00004391	1	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00054239	2	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	0.54	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00039667	1	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.29	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00007895	1	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.02	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00049163	1	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"		ROH	NA	0.26	PS_HONDA HRS6_L.LPL AUT	NO				
490542	7/15/2014	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C40017302	1	"R LIN,3R9,5%,TK500,125mW,0805"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00686200	289	"L COIL/220uH,400mA,SMD"		ROH	NA	372.81	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00041099	363	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	36.3	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00032168	119	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	1.19	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00051989	12	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	10.68	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00023789	794	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	15.88	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00019592	50	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.5	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00006435	360	"1R,5%,TK600,63mW,0603,LIN RES/"		ROH	NA	3.6	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00004324	60	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.6	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00023857	227	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	74.91	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00022829	36	"R LIN,56K,1%,TK100,63mW,0402"		ROH	NA	0.36	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00039660	68	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	15.64	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00049163	149	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"		ROH	NA	38.74	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00019595	97	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.97	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00029771	42	"51uH,200mA,SMD,CAN-COIL/ ++PLS USE A2C00"		ROH	NA	59.64	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C40002657	86	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	18.06	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00047538	2	"27V,500mW,SOD123,ZENER/MMSZ5254B"		ROH	NA	0.24	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00064279	47	"T FET/NTJD4001N,MOS,SMALLSIGNAL,SOT363"		ROH	NA	14.57	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00004324	13	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.13	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00010465	4	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.04	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00054239	10	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	2.7	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00044348	7	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"		ROH	NA	0.56	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00059117	632	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	31.6	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00047805	28	"1nF,10%,200V,X7R,0805,Sn,CER CAP/ ++ Ope"		ROH	NA	2.8	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00023789	964	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	19.28	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00010918	28	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.28	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00052867	5	"ATIC129,4LOOP,QFP80_MARS"		ROH	NA	103.15	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00032168	83	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.83	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00028102	38	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	67.26	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00020588	21	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.21	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00019595	83	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.83	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00031009	3	"4,EQ ISO,konvex 1206,1K,1%,63mW,NET RES/"		ROH	NA	0.15	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00019591	237	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	2.37	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00019592	196	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	1.96	PSAD_DAIMLER STAR2_ISC_	NO				
490543	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C40005330	9	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PSAD_DAIMLER STAR2_ISC_	NO				
490544	7/15/2014	ZSCR	551	035-1	0	'054	A2C8337870193	NA	A2C00006616	1	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.01	PSAD_DAIMLER STAR2_ISC_	NO				
490544	7/15/2014	ZSCR	551	035-1	0	'054	A2C8337870193	NA	A2C00000568	2	"T BIP/BC 847S E6327,SOT363"		ROH	NA	0.28	PSAD_DAIMLER STAR2_ISC_	NO				
490544	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00051989	19	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	16.91	PSAD_DAIMLER STAR2_ISC_	NO				
490544	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00000568	551	"T BIP/BC 847S E6327,SOT363"		ROH	NA	77.14	PSAD_DAIMLER STAR2_ISC_	NO				
490544	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00018432	6	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	1.08	PSAD_DAIMLER STAR2_ISC_	NO				
490544	7/15/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00028102	9	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	15.93	PSAD_DAIMLER STAR2_ISC_	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00010739	36	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.36	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C40000005	27	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	12.15	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00004240	5	"2K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.1	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00004463	1	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00010465	17	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.17	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C40000015	175	"F BEAD/FHF*BLM11B182S,0Ohm,1.8KOhm,0A,SM"		ROH	NA	7	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010739	39	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.39	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000021	2	"R LIN,510R,5%,TK200,63mW,0402"		ROH	NA	0.02	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010473	1	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.01	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000032	2	"L COIL/WE-PD2,470uH,360mA,SMD"		ROH	NA	2.56	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010465	7	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.07	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000046	4	"D REC/-,600V,1.5A,DO214AC,0s"		ROH	NA	0.64	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000005	72	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	32.4	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40006675	7	"C CER,C0G,12pF,5%,50V,C0402,Sn"		ROH	NA	0.07	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000008	96	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.96	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C53041498	25	"1,NPN,RET,R<b>=10k,R<e-b>=10k, 100mA,50V"		ROH	NA	1.75	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00020696	5	"560R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.05	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C52058236	1	"4.3V,300mW,SOT23-C,ZENER/BZX84B4V3"		ROH	NA	0.13	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00004240	4	"2K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.08	PS_SDM10+_L.LPL AUTOMAT	NO				
490545	7/15/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00013094	1	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.02	PS_SDM10+_L.LPL AUTOMAT	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00032168	2	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00057767	1	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	17.33	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00004555	5	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00029072	1	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/GCM"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00389000	1	"C ELEC,AL,330uF,20%,35V"		ROH	NA	1.75	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00019591	16	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.16	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00025363	5	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.1	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00052689	7	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.07	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00059248	1	"SEN/-,COMBO 1.5 SMI540 low_g accelerome"		ROH	NA	101.84	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00023857	4	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	1.32	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00004363	26	"R LIN,15K4,1%,TK100,100mW,0603"		ROH	NA	0.26	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00060253	1	"4,33V,1.95Ohm,TQFP80,ACU (Airbag Control"		ROH	NA	27.33	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00032168	1	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00023789	3	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.06	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00008183	1	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"		ROH	NA	0.22	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C40005330	5	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00019591	18	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.18	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00037882	1	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00052689	10	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.1	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00003708	1	"R LIN,3K3,5%,TK200,100mW,0603"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00004363	300	"R LIN,15K4,1%,TK100,100mW,0603"		ROH	NA	3	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00032168	44	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.44	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00004364	17	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.17	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00022031	277	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	13.85	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00563300	93	"MMSZ4681/-,2.4V,500mW,SOD-123"		ROH	NA	13.95	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00000407	6	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"		ROH	NA	1.32	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00059117	7	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.35	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00292100	16	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	204.8	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00044219	16	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.16	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00019591	88	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.88	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C40005330	9	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00052851	78	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"		ROH	NA	0.78	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00052689	225	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	2.25	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00037882	84	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.84	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00000380	18	"600V,3A,1,STANDARD,SMC DO214AB,RECT DIOD"		ROH	NA	9	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00004363	4	"R LIN,15K4,1%,TK100,100mW,0603"		ROH	NA	0.04	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00057767	9	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	155.97	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00000407	4	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"		ROH	NA	0.88	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00059117	14	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.7	PS_SDM30_L.LPL AUTOMATI	NO				
490546	7/15/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00003952	4	"6R81,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.32	PS_SDM30_L.LPL AUTOMATI	NO				
