0	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00011374	6	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00010918	62	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.62	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00004318	36	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.36	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00010541	24	1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.24	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00004349	32	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.32	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00004463	2	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00025363	261	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	5.22	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00004368	5	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00004324	48	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.48	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00037383	34	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	61.2	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00004322	37	1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.37	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00003779	4	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00059117	10	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.5	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00003779	4	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00035033	21	1351	"1,N_CHAN,MOS,POWER,55V,23A,40mOhm,TO252/"		ROH	NA	31.92	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00035033	1	1351	"1,N_CHAN,MOS,POWER,55V,23A,40mOhm,TO252/"		ROH	NA	1.52	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00047538	11	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"		ROH	NA	1.32	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00028102	12	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	21.24	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00004318	1	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00037383	9	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	16.2	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00004322	11	1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.11	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00046196	120	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	80.4	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00059117	8	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.4	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00011374	12	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.12	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C53041436	1	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	0.09	PS_ARAMIS III_F.FERNAND	NO	
515316	03/09/2014	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00034350	1	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	7.1	PS_ARAMIS III_F.FERNAND	NO	
515318	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004567	3	1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.03	OC_BOSE VW_N.NORTON MAR	NO	
515318	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004567	28	1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.28	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004468	194	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	1.94	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00039386	3	1351	"17V,52V,0603,VARISTOR/AVR"		ROH	NA	0.48	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C40000085	18	1351	"F BEAD/,0Ohm,600Ohm,500mA,SMD"		ROH	NA	1.08	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00006792	31	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.17	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00011076	229	1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	2.29	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00057055	217	1351	"F BEAD/BLM21B,800mOhm,2.7KOhm,200mA,SMD"		ROH	NA	15.19	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004457	68	1351	"1M,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.36	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00032411	8	1351	"100nF,10%,100V,X7R,1206,Sn,CER CAP/++ op"		ROH	NA	1.84	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004567	23	1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.23	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C40001346	2	1351	"C CER,X7R,1.5uF,10%,25V,1206,Sn"		ROH	NA	0.32	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00011076	220	1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	2.2	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00006792	40	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.8	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004468	11	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	0.11	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C40000085	116	1351	"F BEAD/,0Ohm,600Ohm,500mA,SMD"		ROH	NA	6.96	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00002107	27	1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.54	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00046692	27	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.54	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00042937	4	1351	"330R,1%,TK100,100mW,0603,LIN RES/RC"		ROH	NA	0.04	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00033760	26	1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	1.56	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00046806	1	1351	"1M2,1%,TK100,100mW,0603,LIN RES/"		ROH	NA	0.01	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C40001346	10	1351	"C CER,X7R,1.5uF,10%,25V,1206,Sn"		ROH	NA	1.6	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00011076	54	1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.54	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00006792	7	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.49	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00002208	1	1351	"C CER,X7R,1nF,10%,50V,0603,Sn,STANDARD"		ROH	NA	0.01	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004468	73	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	0.73	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00055620	8	1351	"2R,1%,TK200,100mW,0603,LIN RES/MCR03 EZP"		ROH	NA	0.24	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004318	32	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.32	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00042937	9	1351	"330R,1%,TK100,100mW,0603,LIN RES/RC"		ROH	NA	0.09	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00002107	19	1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.38	OC_BOSE VW_N.NORTON MAR	NO	
515319	03/09/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004379	88	1351	"R LIN,3K,1%,TK100,125mW,0805"		ROH	NA	0.88	OC_BOSE VW_N.NORTON MAR	NO	
515320	03/09/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00006792	30	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.1	OC_OCS NISSAN_N.NORTON	NO	
515320	03/09/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00004320	27	1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.54	OC_OCS NISSAN_N.NORTON	NO	
515320	03/09/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00000537	12	1351	"1,PNP,NORMAL,1A,80V,SOT223,BIP/BCP53T1"		ROH	NA	3.72	OC_OCS NISSAN_N.NORTON	NO	
515320	03/09/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00004320	25	1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.5	OC_OCS NISSAN_N.NORTON	NO	
515321	03/09/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004537	4	1351	"R LIN,24K3,1%,TK100,100mW,0603"		ROH	NA	0.04	OC_OCS SUZUKI_N.NORTON	NO	
515321	03/09/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004349	4	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.04	OC_OCS SUZUKI_N.NORTON	NO	
515321	03/09/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00008590	1	1351	"R LIN,226K,1%,TK100,100mW,0603"		ROH	NA	0.01	OC_OCS SUZUKI_N.NORTON	NO	
515321	03/09/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00046692	2	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.04	OC_OCS SUZUKI_N.NORTON	NO	
515321	03/09/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004463	31	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.31	OC_OCS SUZUKI_N.NORTON	NO	
515321	03/09/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00041788	1	1351	"UPD78F0515GA(A)-GAM,V3.0,LQFP48,FLASH,8b"		ROH	NA	10.16	OC_OCS SUZUKI_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399621B	NA	A2C00004349	1	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00034982	1	1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	1.94	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00007895	1	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.02	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00004500	5	1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00004349	6	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.06	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00010444	1	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00004025	21	1351	"R LIN,1K3,1%,TK100,250mW,1206"		ROH	NA	0.63	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617A	NA	A2C00004500	13	1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.13	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00033507	1	1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	0.23	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617A	NA	A2C00051994	1	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	1.02	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004500	12	1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.12	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004349	2	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.02	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004025	4	1351	"R LIN,1K3,1%,TK100,250mW,1206"		ROH	NA	0.12	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00007895	2	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.04	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00011220	27	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.27	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00030420	165	1351	"R NET,10K,5%,31mW,0408_8"		ROH	NA	4.95	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00004349	10	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.1	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00004366	2	1351	"R LIN,68K1,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00033270	1	1351	"2,PNP,RET,100mA,45V,R<b>=4.7k,R<e-b>=inf"		ROH	NA	0.15	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00022031	1	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.05	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00011220	79	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.79	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00004391	3	1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00039667	1	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.29	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00020588	7	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.07	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00004501	1	1351	"R LIN,150K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C8162560093	NA	A2C00004500	1	1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00038737	1	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00011220	1	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00022031	1	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.05	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00049163	100	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"		ROH	NA	26	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00004501	1	1351	"R LIN,150K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00011220	40	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.4	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00004366	1	1351	"R LIN,68K1,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00004391	9	1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.09	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C53399621A	NA	A2C00046692	1	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.02	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C8162560092	NA	A2C00030420	12	1351	"R NET,10K,5%,31mW,0408_8"		ROH	NA	0.36	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C8162560092	NA	A2C00011220	1	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C8162560092	NA	A2C00042782	1	1351	"T BIP/BCP56-16,SOT223"		ROH	NA	0.31	PS_HONDA HRS5_N.NORTON	NO	
515322	03/09/2014	ZSCR	551	035-1	0	'054	A2C8162560092	NA	A2C00022031	2	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.1	PS_HONDA HRS5_N.NORTON	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00019595	94	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.94	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00037882	43	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.43	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00054422	25	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"		ROH	NA	15.5	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00019591	8	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.08	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00011220	208	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	2.08	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00029072	2	1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/GCM"		ROH	NA	0.02	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00032469	22	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	2.86	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00032469	13	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	1.69	PS_HYUNDAI_N.NORTON MAR	NO	
515323	03/09/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00019595	1	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HYUNDAI_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00007265	1	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	0.09	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00003779	3	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.03	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00007265	63	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	5.67	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00037383	44	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	79.2	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00022618	1	1351	"442R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	0.24	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00020895	12	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.84	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00059117	4	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.2	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00039384	2	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	2.94	PS_VW10 LC_N.NORTON MAR	NO	
